idImpianto;descCarburante;prezzo;isSelf;mese;giorno
8992;Benzina;1.663;0;3;30
6868;Gasolio;1.319;0;3;30
6868;Gasolio;1.319;1;3;30
6868;Benzina;1.429;0;3;30
6868;Benzina;1.429;1;3;30
10582;Benzina;1.609;0;3;30
10582;Blue Diesel;1.629;0;3;30
10582;Benzina;1.429;1;3;30
10582;Gasolio;1.339;1;3;30
10582;Gasolio Alpino;1.339;1;3;30
10582;Blue Super;1.579;1;3;30
10582;Blue Diesel;1.439;1;3;30
10582;Gasolio;1.5290000000000001;0;3;30
10582;Gasolio Alpino;1.5290000000000001;0;3;30
10582;Blue Super;1.7590000000000001;0;3;30
13852;Blue Diesel;1.5190000000000001;1;3;30
13852;Benzina;1.479;1;3;30
13852;Gasolio;1.399;1;3;30
14347;Benzina;1.619;0;3;30
14347;Benzina;1.429;1;3;30
14347;Gasolio;1.5390000000000001;0;3;30
14347;Gasolio;1.349;1;3;30
14347;Blue Diesel;1.639;0;3;30
14347;Blue Diesel;1.449;1;3;30
15131;Benzina;1.499;1;3;30
15131;Gasolio;1.399;0;3;30
15131;Gasolio;1.399;1;3;30
15131;Benzina;1.499;0;3;30
10398;Benzina;1.749;0;3;30
10398;Gasolio;1.669;0;3;30
10398;Benzina;1.5490000000000002;1;3;30
10398;Gasolio;1.469;1;3;30
10398;Blue Diesel;1.569;1;3;30
10398;Blue Diesel;1.7690000000000001;0;3;30
15800;Gasolio;1.369;1;3;30
15800;Benzina;1.479;1;3;30
15828;Gasolio;1.429;1;3;30
15828;Benzina;1.5090000000000001;1;3;30
13332;Benzina;1.669;0;3;30
13332;Gasolio;1.569;0;3;30
13332;Benzina;1.469;1;3;30
13332;Gasolio;1.369;1;3;30
13332;Blue Diesel;1.469;1;3;30
13332;Blue Diesel;1.669;0;3;30
16782;Benzina;1.605;0;3;30
16782;Gasolio;1.505;0;3;30
16782;Excellium Diesel;1.505;0;3;30
16782;Benzina;1.505;1;3;30
16782;Excellium Diesel;1.405;1;3;30
16782;Gasolio;1.405;1;3;30
16929;Benzina;1.719;0;3;30
16929;Gasolio;1.599;0;3;30
16929;Benzina;1.5490000000000002;1;3;30
16929;Gasolio;1.429;1;3;30
16929;Blue Diesel;1.5290000000000001;1;3;30
16929;Blue Diesel;1.699;0;3;30
17009;Excellium Diesel;1.716;0;3;30
17009;Benzina;1.61;0;3;30
17009;Gasolio;1.547;0;3;30
13606;Benzina;1.459;1;3;30
13606;Gasolio;1.359;0;3;30
13606;Gasolio;1.359;1;3;30
13606;Benzina;1.459;0;3;30
5678;Benzina;1.758;0;3;30
5678;Gasolio Premium;1.768;0;3;30
5678;Gasolio;1.6380000000000001;0;3;30
5678;Benzina;1.5659999999999998;1;3;30
5678;Gasolio;1.446;1;3;30
5678;Gasolio Premium;1.5759999999999998;1;3;30
17701;Gasolio;1.8319999999999999;0;3;30
17701;Benzina;1.895;0;3;30
17701;Gasolio;1.389;1;3;30
17701;Benzina;1.499;1;3;30
12717;Benzina;1.489;1;3;30
12717;Gasolio;1.579;0;3;30
12717;Gasolio;1.379;1;3;30
12717;Benzina;1.689;0;3;30
11211;Benzina;1.479;1;3;30
11211;Gasolio;1.339;1;3;30
11211;Excellium Diesel;1.589;0;3;30
11211;Excellium Diesel;1.339;1;3;30
11211;Gasolio;1.589;0;3;30
11211;Benzina;1.729;0;3;30
11211;GPL;0.619;0;3;30
18305;Excellium Diesel;1.5190000000000001;0;3;30
18305;Benzina;1.639;0;3;30
18305;Gasolio;1.5190000000000001;0;3;30
18309;Benzina;1.489;1;3;30
18309;Gasolio;1.5590000000000002;0;3;30
18309;Gasolio;1.389;1;3;30
18309;Benzina;1.659;0;3;30
11643;Benzina;1.5590000000000002;1;3;30
11643;Gasolio;1.439;1;3;30
11643;Hi-Q Diesel;1.739;1;3;30
11643;HiQ Perform+;1.859;1;3;30
11644;Benzina;1.429;1;3;30
11644;Gasolio;1.319;1;3;30
11647;Gasolio;1.2890000000000001;1;3;30
11647;Benzina;1.399;1;3;30
11648;Benzina;1.439;1;3;30
11648;Gasolio;1.339;1;3;30
11648;Hi-Q Diesel;1.639;1;3;30
11648;HiQ Perform+;1.739;1;3;30
18789;Benzina;1.824;0;3;30
18789;Gasolio;1.734;0;3;30
18789;Excellium Diesel;1.734;0;3;30
18789;Benzina;1.524;1;3;30
18789;Excellium Diesel;1.4340000000000002;1;3;30
18789;Gasolio;1.4340000000000002;1;3;30
18803;Metano;1.0190000000000001;0;3;30
18803;Benzina;1.479;1;3;30
18803;Gasolio;1.379;1;3;30
18803;Gasolio Speciale;1.679;0;3;30
18803;Gasolio Speciale;1.489;1;3;30
18803;Gasolio;1.569;0;3;30
18803;Benzina;1.669;0;3;30
19353;Gasolio;1.599;0;3;30
19353;Gasolio;1.419;1;3;30
19353;Benzina;1.689;0;3;30
19353;Benzina;1.499;1;3;30
19353;HiQ Perform+;1.7990000000000002;1;3;30
19353;HiQ Perform+;1.929;0;3;30
11649;Benzina;1.5590000000000002;1;3;30
11649;Gasolio;1.439;1;3;30
11649;Hi-Q Diesel;1.739;1;3;30
11649;HiQ Perform+;1.859;1;3;30
11638;Benzina;1.479;1;3;30
11638;HiQ Perform+;1.729;1;3;30
11638;Gasolio;1.369;1;3;30
11638;Hi-Q Diesel;1.619;1;3;30
11639;Benzina;1.449;1;3;30
11639;Gasolio;1.369;1;3;30
11639;Hi-Q Diesel;1.669;1;3;30
11639;HiQ Perform+;1.749;1;3;30
11641;Benzina;1.439;1;3;30
11641;Gasolio;1.329;1;3;30
11641;Hi-Q Diesel;1.629;1;3;30
11641;HiQ Perform+;1.739;1;3;30
11642;Benzina;1.429;1;3;30
11642;Gasolio;1.319;1;3;30
11642;Hi-Q Diesel;1.619;1;3;30
11642;HiQ Perform+;1.729;1;3;30
11645;Benzina;1.465;1;3;30
11645;Gasolio;1.365;1;3;30
11646;Benzina;1.429;1;3;30
11646;Gasolio;1.319;1;3;30
19959;Benzina;1.649;0;3;30
19959;Gasolio;1.5490000000000002;0;3;30
19959;Benzina;1.439;1;3;30
19959;Gasolio;1.339;1;3;30
19959;Blue Diesel;1.439;1;3;30
19959;Blue Diesel;1.649;0;3;30
20022;Benzina;1.459;1;3;30
20022;Gasolio;1.5090000000000001;0;3;30
20022;Gasolio;1.359;1;3;30
20022;Benzina;1.609;0;3;30
11650;Benzina;1.5590000000000002;1;3;30
11650;Gasolio;1.439;1;3;30
11650;Hi-Q Diesel;1.739;1;3;30
11650;HiQ Perform+;1.859;1;3;30
11651;Gasolio;1.379;1;3;30
11651;Hi-Q Diesel;1.629;1;3;30
11651;Benzina;1.479;1;3;30
11837;Benzina;1.379;1;3;30
11837;Hi-Q Diesel;1.5190000000000001;1;3;30
11837;Gasolio artico;1.2690000000000001;1;3;30
11837;HiQ Perform+;1.629;1;3;30
11837;Gasolio;1.459;1;3;30
20162;Gasolio;1.579;0;3;30
20162;Gasolio;1.379;1;3;30
20162;Benzina;1.499;1;3;30
20162;Benzina;1.699;0;3;30
20179;Benzina;1.7990000000000002;0;3;30
20179;Gasolio;1.699;0;3;30
20179;Excellium Diesel;1.699;0;3;30
20179;Benzina;1.499;1;3;30
20179;Excellium Diesel;1.399;1;3;30
20179;Gasolio;1.399;1;3;30
20459;Benzina;1.7590000000000001;0;3;30
20459;Gasolio;1.649;0;3;30
20459;Benzina;1.589;1;3;30
20459;Gasolio;1.479;1;3;30
20459;Blue Diesel;1.579;1;3;30
20459;Blue Diesel;1.749;0;3;30
10127;Benzina;1.429;1;3;30
10127;Gasolio;1.319;1;3;30
20669;Benzina;1.629;0;3;30
20669;Gasolio;1.5290000000000001;0;3;30
20810;Gasolio;1.2990000000000002;1;3;30
20810;Gasolio;1.5290000000000001;0;3;30
20810;Blue Super;1.639;1;3;30
20810;Blue Diesel;1.459;1;3;30
20810;Benzina;1.489;1;3;30
20810;Blue Diesel;1.689;0;3;30
20810;Benzina;1.739;0;3;30
21040;Excellium Diesel;1.0;0;3;30
21040;Benzina;1.683;0;3;30
21040;Gasolio;1.62;0;3;30
21100;Benzina;1.449;0;3;30
21100;Gasolio Premium;1.489;0;3;30
21100;Gasolio;1.339;0;3;30
21100;Benzina;1.449;1;3;30
21100;Gasolio;1.339;1;3;30
21100;Gasolio Premium;1.489;1;3;30
21145;Gasolio Premium;1.516;1;3;30
21145;Benzina;1.469;1;3;30
21145;Gasolio;1.3659999999999999;1;3;30
21480;Benzina;1.7480000000000002;0;3;30
21480;Gasolio Premium;1.818;0;3;30
21480;Gasolio;1.6880000000000002;0;3;30
21480;Benzina;1.556;1;3;30
21480;Gasolio;1.496;1;3;30
21480;Gasolio Premium;1.626;1;3;30
21486;Benzina;1.595;1;3;30
21486;Gasolio;1.5319999999999998;0;3;30
21486;Gasolio;1.5319999999999998;1;3;30
21486;Benzina;1.595;0;3;30
21866;Benzina;0.972;1;3;30
21866;Gasolio;0.853;0;3;30
21866;Gasolio;0.853;1;3;30
21866;Benzina;0.972;0;3;30
21869;Benzina;0.972;1;3;30
21869;Gasolio;0.853;0;3;30
21869;Gasolio;0.853;1;3;30
21869;Benzina;0.972;0;3;30
21882;GPL;0.639;0;3;30
21898;Benzina;1.5190000000000001;0;3;30
21898;Gasolio;1.409;0;3;30
21898;Benzina;1.5190000000000001;1;3;30
21898;Gasolio;1.409;1;3;30
22190;Gasolio;1.389;1;3;30
22190;Benzina;1.489;1;3;30
22380;Benzina;1.489;0;3;30
22380;Benzina;1.489;1;3;30
22380;Gasolio;1.379;0;3;30
22380;Gasolio;1.379;1;3;30
22442;Benzina;1.439;1;3;30
22442;Gasolio;1.339;1;3;30
22442;Hi-Q Diesel;1.729;1;3;30
22442;Benzina;1.649;0;3;30
22442;Gasolio;1.5490000000000002;0;3;30
22442;Hi-Q Diesel;1.7990000000000002;0;3;30
21785;Benzina;1.399;1;3;30
21785;Gasolio;1.2990000000000002;0;3;30
21785;Gasolio;1.2990000000000002;1;3;30
21785;Benzina;1.399;0;3;30
22668;Gasolio;1.419;0;3;30
22668;Gasolio;1.419;1;3;30
22668;Benzina;1.5090000000000001;1;3;30
22668;Benzina;1.5090000000000001;0;3;30
22668;GPL;0.669;0;3;30
22320;Benzina;0.972;1;3;30
22320;Gasolio;0.853;0;3;30
22320;Gasolio;0.853;1;3;30
22320;Benzina;0.972;0;3;30
22628;Gasolio;0.853;0;3;30
22628;Benzina;0.972;1;3;30
22628;Blue Diesel;0.953;1;3;30
22628;Gasolio;0.853;1;3;30
22628;Blue Super;1.122;0;3;30
22628;Blue Diesel;0.953;0;3;30
22628;Blue Super;1.122;1;3;30
22628;Benzina;0.972;0;3;30
22670;Gasolio;0.853;0;3;30
22670;Benzina;0.972;1;3;30
22670;Blue Diesel;0.953;1;3;30
22670;Gasolio;0.853;1;3;30
22670;Blue Super;1.122;0;3;30
22670;Blue Diesel;0.953;0;3;30
22670;Blue Super;1.122;1;3;30
22670;Benzina;0.972;0;3;30
22686;Gasolio;0.853;0;3;30
22686;Benzina;0.972;1;3;30
22686;Blue Diesel;0.953;1;3;30
22686;Gasolio;0.853;1;3;30
22686;Blue Super;1.122;0;3;30
22686;Blue Diesel;0.953;0;3;30
22686;Blue Super;1.122;1;3;30
22686;Benzina;0.972;0;3;30
22687;GPL;0.509;0;3;30
22687;Gasolio;0.853;1;3;30
22687;Benzina;0.972;1;3;30
22687;Gasolio;0.853;0;3;30
22687;Hi-Q Diesel;1.053;0;3;30
22687;Benzina;0.972;0;3;30
22687;HiQ Perform+;1.172;1;3;30
22687;HiQ Perform+;1.172;0;3;30
22687;Hi-Q Diesel;1.053;1;3;30
22605;Benzina;1.7890000000000001;0;3;30
22605;Gasolio;1.689;0;3;30
22605;Benzina WR 100;1.819;1;3;30
22605;Benzina;1.5490000000000002;1;3;30
22605;Gasolio;1.449;1;3;30
22943;Benzina;1.399;1;3;30
22943;Gasolio;1.2890000000000001;1;3;30
22943;Benzina;1.489;0;3;30
22943;Gasolio;1.369;0;3;30
22888;Benzina;1.4140000000000001;1;3;30
22888;Gasolio;1.294;1;3;30
22981;Benzina;1.459;1;3;30
22981;Gasolio;1.359;1;3;30
22981;Excellium Diesel;1.579;1;3;30
23111;Benzina;1.449;1;3;30
23111;Gasolio;1.399;0;3;30
23111;Gasolio;1.399;1;3;30
23111;Benzina;1.449;0;3;30
23219;Benzina;0.972;0;3;30
23219;Gasolio;0.853;0;3;30
23259;Benzina;1.499;1;3;30
23259;Gasolio;1.399;0;3;30
23259;Gasolio;1.399;1;3;30
23259;Benzina;1.499;0;3;30
23494;Benzina;1.479;1;3;30
23494;Gasolio;1.369;1;3;30
11640;Benzina;1.479;1;3;30
11640;Gasolio;1.379;1;3;30
11640;Hi-Q Diesel;1.679;1;3;30
11640;HiQ Perform+;1.7790000000000001;1;3;30
24181;Gasolio;1.337;1;3;30
24181;Benzina;1.4369999999999998;1;3;30
24292;Metano;1.031;0;3;30
24292;Benzina;1.6880000000000002;0;3;30
24292;Blue Diesel;1.651;0;3;30
24292;Benzina;1.547;1;3;30
24292;Gasolio;1.4509999999999998;1;3;30
24292;Blue Super;1.6969999999999998;1;3;30
24292;Blue Diesel;1.551;1;3;30
24292;Gasolio;1.591;0;3;30
24292;Blue Super;1.6969999999999998;0;3;30
24292;GPL;0.654;0;3;30
24309;Benzina;0.972;0;3;30
24309;Gasolio;0.853;0;3;30
24309;Excellium Diesel;0.903;0;3;30
24309;Benzina;0.972;1;3;30
24309;Excellium Diesel;0.903;1;3;30
24309;Gasolio;0.853;1;3;30
24428;Benzina;1.4769999999999999;1;3;30
24428;Benzina;1.557;0;3;30
24428;Gasolio;1.4569999999999999;0;3;30
24428;Gasolio;1.3769999999999998;1;3;30
24428;GPL;0.569;0;3;30
24545;GPL;0.599;0;3;30
24809;Benzina;1.439;1;3;30
24809;Gasolio;1.339;1;3;30
24973;Gasolio;1.619;0;3;30
24973;Benzina;1.5190000000000001;1;3;30
24973;Blue Diesel;1.5290000000000001;1;3;30
24973;Gasolio;1.429;1;3;30
24973;Blue Super;1.859;0;3;30
24973;Blue Diesel;1.719;0;3;30
24973;Blue Super;1.669;1;3;30
24973;Benzina;1.709;0;3;30
25015;Benzina;1.429;1;3;30
25015;Gasolio;1.319;1;3;30
25385;Benzina;1.479;1;3;30
25385;Gasolio;1.369;0;3;30
25385;Gasolio;1.369;1;3;30
25385;Benzina;1.479;0;3;30
25471;Gasolio;1.565;0;3;30
25471;Gasolio;1.565;1;3;30
25471;Benzina;1.685;1;3;30
25471;Benzina;1.685;0;3;30
25500;Benzina;1.5590000000000002;1;3;30
25500;Gasolio;1.449;1;3;30
25500;Benzina;1.5590000000000002;0;3;30
25500;Gasolio;1.449;0;3;30
25725;Gasolio;1.319;1;3;30
25725;Benzina;1.429;1;3;30
26065;Benzina;1.5490000000000002;0;3;30
26065;Gasolio;1.449;0;3;30
26065;Benzina;1.5490000000000002;1;3;30
26065;Gasolio;1.449;1;3;30
26065;Gasolio Speciale;1.449;1;3;30
26065;Gasolio Speciale;1.449;0;3;30
20559;Benzina WR 100;1.609;0;3;30
20559;Gasolio;1.6780000000000002;0;3;30
20559;Gasolio;1.3780000000000001;1;3;30
20559;Benzina;1.725;0;3;30
20559;Benzina;1.475;1;3;30
20559;Benzina WR 100;1.7990000000000002;1;3;30
26531;Benzina;1.669;0;3;30
26531;Gasolio Premium;1.719;0;3;30
26531;Gasolio;1.569;0;3;30
26531;Benzina;1.469;1;3;30
26531;Gasolio;1.369;1;3;30
26531;Gasolio Premium;1.5190000000000001;1;3;30
26611;Benzina;1.479;0;3;30
26611;Gasolio Premium;1.5290000000000001;0;3;30
26611;Gasolio;1.379;0;3;30
26611;Benzina;1.479;1;3;30
26611;Gasolio;1.379;1;3;30
26611;Gasolio Premium;1.5290000000000001;1;3;30
26811;Benzina;1.5090000000000001;1;3;30
26811;Gasolio;1.419;1;3;30
26991;Gasolio;1.329;1;3;30
26991;Benzina;1.439;1;3;30
26860;Benzina;1.389;1;3;30
26860;Gasolio;1.2990000000000002;1;3;30
26860;Blue Diesel;1.399;1;3;30
12095;Benzina;1.579;0;3;30
12095;Gasolio;1.5090000000000001;0;3;30
12095;Hi-Q Diesel;1.784;0;3;30
27284;GPL;0.639;0;3;30
27544;Benzina;1.7790000000000001;0;3;30
27544;Gasolio Premium;1.8090000000000002;0;3;30
27544;Gasolio;1.679;0;3;30
27544;Benzina;1.589;1;3;30
27544;Gasolio;1.489;1;3;30
27544;Gasolio Premium;1.619;1;3;30
28135;Gasolio Premium;1.5390000000000001;1;3;30
28135;Benzina;1.489;1;3;30
28135;Gasolio;1.389;1;3;30
28263;Benzina;1.7890000000000001;0;3;30
28263;Gasolio;1.669;0;3;30
28263;Excellium Diesel;1.669;0;3;30
28263;Benzina;1.489;1;3;30
28263;Excellium Diesel;1.369;1;3;30
28263;Gasolio;1.369;1;3;30
28307;Benzina;1.439;1;3;30
28307;Gasolio;1.339;1;3;30
28307;Excellium Diesel;1.489;0;3;30
28307;Excellium Diesel;1.339;1;3;30
28307;Gasolio;1.489;0;3;30
28307;Benzina;1.589;0;3;30
28307;GPL;0.574;0;3;30
28348;Gasolio Premium;1.629;1;3;30
28348;Benzina;1.569;1;3;30
28348;Gasolio;1.479;1;3;30
28614;Benzina;1.469;1;3;30
28614;Gasolio;1.369;1;3;30
28578;Benzina;1.479;1;3;30
28578;Gasolio;1.579;0;3;30
28578;Gasolio;1.379;1;3;30
28578;Benzina;1.679;0;3;30
28851;Benzina;1.679;0;3;30
28851;Benzina;1.649;1;3;30
28851;Gasolio;1.569;1;3;30
28851;Gasolio;1.589;0;3;30
28719;Benzina;1.429;1;3;30
28719;Gasolio;1.329;1;3;30
28937;Metano;0.9790000000000001;0;3;30
28937;Benzina WR 100;1.7990000000000002;1;3;30
28937;Gasolio;1.318;1;3;30
28937;Benzina;1.4280000000000002;1;3;30
28970;Benzina;1.4380000000000002;1;3;30
28970;Gasolio;1.328;1;3;30
29043;Blue Diesel;1.649;1;3;30
29043;Benzina;1.639;1;3;30
29043;Blue Super;1.7890000000000001;1;3;30
29435;Benzina;1.712;0;3;30
29435;Gasolio;1.631;0;3;30
29741;Gasolio;1.419;1;3;30
29741;Benzina;1.5290000000000001;1;3;30
29719;Benzina;1.429;1;3;30
29719;Gasolio;1.319;1;3;30
29922;Benzina;1.399;1;3;30
29922;Gasolio;1.2790000000000001;1;3;30
29921;Benzina;1.449;1;3;30
29921;Gasolio;1.349;1;3;30
29950;GPL;0.679;0;3;30
29950;Gasolio;1.479;0;3;30
29950;Gasolio;1.479;1;3;30
29950;Benzina;1.579;1;3;30
29950;Benzina;1.579;0;3;30
30327;Benzina;1.7890000000000001;0;3;30
30327;Benzina;1.599;1;3;30
30327;Gasolio Premium;1.8090000000000002;0;3;30
30327;Gasolio;1.679;0;3;30
30327;Gasolio;1.489;1;3;30
30327;Gasolio Premium;1.619;1;3;30
30863;Metano;0.98;0;3;30
30863;Benzina;1.2990000000000002;1;3;30
30863;Gasolio;1.189;1;3;30
30876;GPL;0.588;0;3;30
30953;Benzina;1.489;1;3;30
30953;Gasolio;1.389;1;3;30
31292;Benzina;1.4480000000000002;0;3;30
31292;Gasolio;1.338;0;3;30
31292;Benzina;1.4480000000000002;1;3;30
31292;Gasolio;1.338;1;3;30
31387;Benzina;1.449;1;3;30
31387;Gasolio;1.349;1;3;30
31387;Excellium Diesel;1.349;1;3;30
31753;Gasolio;1.189;1;3;30
31753;Benzina;1.2990000000000002;1;3;30
31794;GPL;0.629;0;3;30
31794;Blue Super;1.879;0;3;30
31794;Gasolio;1.5490000000000002;1;3;30
31794;Blue Diesel;1.649;1;3;30
31794;Benzina;1.579;1;3;30
31794;Gasolio;1.749;0;3;30
31794;Blue Diesel;1.749;0;3;30
31794;Benzina;1.7790000000000001;0;3;30
31794;Blue Super;1.679;1;3;30
32114;Metano;1.015;0;3;30
32212;Benzina;1.439;1;3;30
32212;Gasolio;1.329;0;3;30
32212;Gasolio;1.329;1;3;30
32212;Benzina;1.439;0;3;30
32325;Benzina;1.459;1;3;30
32325;Gasolio;1.359;1;3;30
32462;Benzina;1.5290000000000001;1;3;30
32462;Gasolio;1.419;1;3;30
32483;Benzina;1.449;1;3;30
32483;Gasolio;1.349;1;3;30
32483;Hi-Q Diesel;1.649;1;3;30
32684;Benzina;1.459;1;3;30
32684;Gasolio;1.359;1;3;30
32759;Gasolio;1.379;1;3;30
32759;Benzina;1.479;1;3;30
32878;Benzina;1.669;0;3;30
32878;Gasolio;1.569;0;3;30
32878;Benzina;1.459;1;3;30
32878;Gasolio;1.359;1;3;30
32878;Blue Diesel;1.459;1;3;30
32878;Blue Diesel;1.669;0;3;30
32877;Benzina;1.649;0;3;30
32877;Gasolio;1.5390000000000001;0;3;30
32877;Benzina;1.449;1;3;30
32877;Gasolio;1.339;1;3;30
32877;Blue Diesel;1.439;1;3;30
32877;Blue Diesel;1.639;0;3;30
32972;Benzina;1.5190000000000001;0;3;30
32972;Benzina;1.5190000000000001;1;3;30
32972;Gasolio;1.419;0;3;30
32972;Gasolio;1.419;1;3;30
33177;Benzina;1.489;1;3;30
33177;Gasolio;1.389;1;3;30
33177;Hi-Q Diesel;1.689;1;3;30
33344;Benzina;1.595;0;3;30
33344;Gasolio;1.5;0;3;30
33445;Gasolio;1.225;1;3;30
33445;Benzina;1.4280000000000002;1;3;30
33602;Benzina;1.4040000000000001;1;3;30
33602;Gasolio;1.304;0;3;30
33602;Gasolio;1.304;1;3;30
33602;Benzina;1.4040000000000001;0;3;30
33749;Benzina;1.389;0;3;30
33749;Gasolio;1.2890000000000001;0;3;30
33875;Benzina;1.589;0;3;30
33875;Gasolio;1.489;0;3;30
33884;Gasolio;1.188;1;3;30
33884;Benzina;1.298;1;3;30
34018;Gasolio;1.489;0;3;30
34018;Benzina;1.589;0;3;30
34018;Gasolio speciale;1.579;0;3;30
34018;Benzina speciale;1.7990000000000002;0;3;30
34643;Benzina;1.2990000000000002;1;3;30
34643;Gasolio;1.189;1;3;30
34758;GPL;0.6890000000000001;0;3;30
34745;Benzina;1.5490000000000002;0;3;30
34745;Benzina;1.5490000000000002;1;3;30
34745;Gasolio;1.429;0;3;30
34745;Gasolio;1.429;1;3;30
34942;Gasolio;1.5590000000000002;0;3;30
34942;Benzina;1.459;1;3;30
34942;Blue Diesel;1.469;1;3;30
34942;Gasolio;1.369;1;3;30
34942;Blue Super;1.7990000000000002;0;3;30
34942;Blue Diesel;1.659;0;3;30
34942;Blue Super;1.609;1;3;30
34942;Benzina;1.649;0;3;30
35042;Benzina;1.5290000000000001;1;3;30
35042;Benzina;1.719;0;3;30
35042;Blu Diesel Alpino;1.5290000000000001;1;3;30
35042;Blu Diesel Alpino;1.719;0;3;30
35042;Gasolio Alpino;1.409;1;3;30
35042;Gasolio Alpino;1.599;0;3;30
35042;Blue Super;1.699;1;3;30
35113;Benzina;1.619;1;3;30
35113;GPL;0.65;0;3;30
35113;Gasolio;1.5190000000000001;1;3;30
35113;Excellium Diesel;1.7990000000000002;0;3;30
35113;Excellium Diesel;1.599;1;3;30
35113;Gasolio;1.719;0;3;30
35113;Benzina;1.819;0;3;30
35840;Benzina;1.729;0;3;30
35840;Gasolio;1.619;0;3;30
35840;Excellium Diesel;1.619;0;3;30
35840;Benzina;1.429;1;3;30
35840;Excellium Diesel;1.319;1;3;30
35840;Gasolio;1.319;1;3;30
35881;Gasolio Premium;1.5390000000000001;1;3;30
35881;Gasolio;1.379;1;3;30
35881;Benzina;1.479;1;3;30
35995;Gasolio;1.469;0;3;30
35995;Gasolio;1.469;1;3;30
35995;Benzina;1.569;1;3;30
35995;Benzina;1.569;0;3;30
36259;Benzina;1.469;1;3;30
36259;Gasolio;1.369;1;3;30
36378;Benzina;1.6469999999999998;1;3;30
36378;Gasolio;1.517;0;3;30
36378;Gasolio;1.517;1;3;30
36378;Benzina;1.6469999999999998;0;3;30
36496;Benzina;1.6980000000000002;0;3;30
36496;Gasolio Premium;1.7480000000000002;0;3;30
36496;Gasolio;1.598;0;3;30
36496;Benzina;1.506;1;3;30
36496;Gasolio;1.406;1;3;30
36496;Gasolio Premium;1.556;1;3;30
36597;Benzina;1.755;0;3;30
36597;Benzina;1.505;1;3;30
36597;Gasolio;1.655;0;3;30
36597;Excellium Diesel;1.655;0;3;30
36597;Excellium Diesel;1.485;1;3;30
36597;Gasolio;1.405;1;3;30
36694;Gasolio;1.489;1;3;30
36694;Benzina;1.609;1;3;30
36973;Gasolio;1.639;1;3;30
36973;Benzina;1.649;1;3;30
37257;Benzina;1.605;1;3;30
37257;Gasolio;1.5419999999999998;0;3;30
37257;Gasolio;1.5419999999999998;1;3;30
37257;Benzina;1.605;0;3;30
37686;Benzina;1.909;0;3;30
37686;Gasolio;1.7790000000000001;0;3;30
37686;Excellium Diesel;1.7790000000000001;0;3;30
37686;Benzina;1.659;1;3;30
37686;Excellium Diesel;1.609;1;3;30
37686;Gasolio;1.5290000000000001;1;3;30
37708;Benzina;1.599;0;3;30
37708;Gasolio;1.5190000000000001;0;3;30
37708;Hi-Q Diesel;1.659;0;3;30
37759;Benzina;1.679;0;3;30
37759;Benzina;1.479;1;3;30
37759;Gasolio;1.579;0;3;30
37759;Supreme Diesel;1.729;0;3;30
37759;Supreme Diesel;1.5290000000000001;1;3;30
37759;Gasolio;1.379;1;3;30
37789;Gasolio;1.389;1;3;30
37789;Benzina;1.5190000000000001;1;3;30
37998;Benzina;1.6740000000000002;1;3;30
37998;Gasolio;1.574;0;3;30
37998;Gasolio;1.574;1;3;30
37998;Benzina;1.6740000000000002;0;3;30
38079;GPL;0.589;0;3;30
38079;Benzina;1.499;0;3;30
38079;Gasolio;1.399;0;3;30
38014;Excellium Diesel;1.536;0;3;30
38014;Benzina;1.585;0;3;30
38014;Gasolio;1.496;0;3;30
38135;Benzina;1.679;0;3;30
38135;Gasolio Premium;1.729;0;3;30
38135;Gasolio;1.579;0;3;30
38135;Benzina;1.479;1;3;30
38135;Gasolio;1.379;1;3;30
38135;Gasolio Premium;1.5290000000000001;1;3;30
38471;Gasolio;1.329;0;3;30
38471;Gasolio;1.229;1;3;30
38471;Benzina;1.459;1;3;30
38471;Benzina;1.5590000000000002;0;3;30
38525;Benzina;1.499;1;3;30
38525;Gasolio;1.409;1;3;30
38614;GPL;0.599;0;3;30
38614;Benzina;1.439;0;3;30
38614;Gasolio;1.319;0;3;30
38614;Benzina;1.439;1;3;30
38614;Gasolio;1.319;1;3;30
38614;Metano;0.9990000000000001;0;3;30
38692;Benzina;1.439;1;3;30
38692;Gasolio;1.339;1;3;30
38692;Excellium Diesel;1.339;1;3;30
38696;Hi-Q Diesel;1.719;1;3;30
38696;Benzina;1.719;0;3;30
38696;Gasolio;1.619;0;3;30
38696;Benzina;1.5190000000000001;1;3;30
38696;Gasolio;1.419;1;3;30
38696;Hi-Q Diesel;1.869;0;3;30
38814;Benzina;1.439;1;3;30
38814;Gasolio;1.349;0;3;30
38814;Gasolio;1.349;1;3;30
38814;Benzina;1.439;0;3;30
38524;Benzina;1.399;1;3;30
38524;Gasolio;1.329;1;3;30
38524;Blue Diesel;1.429;1;3;30
38842;Gasolio;1.629;0;3;30
38842;Gasolio;1.439;1;3;30
38842;Benzina;1.5490000000000002;1;3;30
38842;Benzina;1.739;0;3;30
38847;Blu Diesel Alpino;1.659;0;3;30
38847;Gasolio Alpino;1.369;1;3;30
38847;Benzina;1.459;1;3;30
38847;Blue Super;1.7990000000000002;0;3;30
38847;Blue Super;1.609;1;3;30
38847;Blu Diesel Alpino;1.469;1;3;30
38847;Gasolio Alpino;1.5590000000000002;0;3;30
38847;Benzina;1.649;0;3;30
38856;Blu Diesel Alpino;1.659;0;3;30
38856;Gasolio Alpino;1.369;1;3;30
