PMID	title	date	location	doi
9527929	Characterizations of coronavirus cis-acting RNA elements and the transcriptionstep affecting its transcription efficiency.	1998 Mar 30	United States	10.1006/viro.1998.9059
9527924	Feline infectious peritonitis viruses arise by mutation from endemic felineenteric coronaviruses.	1998 Mar 30	United States	10.1006/viro.1998.9045
9526871	Adenovirus infection in Spanish ibex.	1998 Jan	United States	10.1177/104063879801000120
9526870	Correlation of genomic detection of feline coronavirus with various diagnosticassays for feline infectious peritonitis.	1998 Jan	United States	10.1177/104063879801000119
9525655	Intracellular complexes of viral spike and cellular receptor accumulate duringcytopathic murine coronavirus infections.	1998 Apr	United States	
9521141	Immunodepression induced by Trypanosoma cruzi and mouse hepatitis virus type 3 isassociated with thymus apoptosis.	1998 Mar	United States	
9517898	Diagnostic exercise: vascular endothelial lesions in athymic nu/nu mice.	1998 Feb	United States	
9517890	Prevalence of enterotropic and polytropic mouse hepatitis virus in enzooticallyinfected mouse colonies.	1998 Feb	United States	
9517882	Mouse hepatitis virus: a durable foe.	1998 Feb	United States	
9513654	Viral-induced rhinitis.	1998 Jan-Feb	United States	10.2500/105065898782102954
9514967	Processing of the coronavirus MHV-JHM polymerase polyprotein: identification ofprecursors and proteolytic products spanning 400 kilodaltons of ORF1a.	1998 Mar 15	United States	10.1006/viro.1997.9010
9510193	CTL effector function within the central nervous system requires CD4+ T cells.	1998 Mar 15	United States	
9504764	Direct and rapid detection of porcine epidemic diarrhea virus by RT-PCR.	1997 Dec	Netherlands	10.1016/s0166-0934(97)00157-2
9500174	Infectious agents associated with diarrhoea of calves in the canton of Tilaran,Costa Rica.	1998 Jan	Netherlands	10.1016/s0167-5877(97)00038-x
9506811	Recombinant nucleocapsid protein is potentially an inexpensive, effectiveserodiagnostic reagent for infectious bronchitis virus.	1998 Jan	Netherlands	10.1016/s0166-0934(97)00170-5
9501044	Expression of hemagglutinin/esterase by a mouse hepatitis virus coronavirusdefective-interfering RNA alters viral pathogenesis.	1998 Mar 1	United States	10.1006/viro.1997.8993
9499085	Mouse hepatitis virus 3C-like protease cleaves a 22-kilodalton protein from theopen reading frame 1a polyprotein in virus-infected cells and in vitro.	1998 Mar	United States	
9499047	Mutational analysis of the virus and monoclonal antibody binding sites in MHVR,the cellular receptor of the murine coronavirus mouse hepatitis virus strain A59.	1998 Mar	United States	
9494851	Enhanced accumulation of ribavirin and its metabolites in liver versuserythrocytes in mice administered with the liver targeted drug.	1997 Oct	Italy	
9492360	Antibody-dependent enhancement of feline infectious peritonitis virus infectionin feline alveolar macrophages and human monocyte cell line U937 by serum of catsexperimentally or naturally infected with feline coronavirus.	1998 Jan	Japan	10.1292/jvms.60.49
9454722	Genetic complementation among three panels of mouse hepatitis virus gene 1mutants.	1998 Feb 1	United States	10.1006/viro.1997.8957
9476648	Morphological analysis of mouse hepatitis virus A59-induced pathology with regardto viral receptor expression.	1998 Jan	Spain	10.14670/HH-13.181
9475114	Role of virus receptor-bearing endothelial cells of the blood-brain barrier inpreventing the spread of mouse hepatitis virus-A59 into the central nervoussystem.	1997 Dec	United States	10.3109/13550289709031188
9466772	Viruses and bacteria in the etiology of the common cold.	1998 Feb	United States	
9464834	A recombinant single chain antibody neutralizes coronavirus infectivity but onlyslightly delays lethal infection of mice.	1997 Dec	Germany	10.1002/eji.1830271245
9396747	Ceramide accumulation uncovers a cycling pathway for the cis-Golgi networkmarker, infectious bronchitis virus M protein.	1997 Dec 15	United States	10.1083/jcb.139.6.1411
9349468	In vivo induction of interferon-alpha in pig by non-infectious coronavirus:tissue localization and in situ phenotypic characterization ofinterferon-alpha-producing cells.	1997 Oct	England	10.1099/0022-1317-78-10-2483
9454933	Protection by a commercial Arkansas-type infectious bronchitis virus vaccineagainst a field isolate of the same serotype.	1997 Oct-Dec	United States	
9454925	Spiking mortality of turkey poults: 2. Effect of six different in vitrodisinfection techniques on organ homogenates capable of reproducing SMT.	1997 Oct-Dec	United States	
9453122	Passive protection of neonatal calves against bovine coronavirus-induced diarrheaby administration of egg yolk or colostrum antibody powder.	1997 Nov	Netherlands	10.1016/s0378-1135(97)00144-2
9425038	Fragmentation of a Golgi-localized chimeric protein allows detergentsolubilization and reveals an alternate conformation of the cytoplasmic domain.	1998 Jan 6	United States	10.1021/bi971782k
9445064	The spike protein of murine coronavirus mouse hepatitis virus strain A59 is notcleaved in primary glial cells and primary hepatocytes.	1998 Feb	United States	
9444982	Proteolytic processing at the amino terminus of human coronavirus 229E gene1-encoded polyproteins: identification of a papain-like proteinase and itssubstrate.	1998 Feb	United States	
9426448	Identification of a specific interaction between the coronavirus mouse hepatitisvirus A59 nucleocapsid protein and packaging signal.	1997 Dec 8	United States	10.1006/viro.1997.8867
9426441	Altered pathogenesis of a mutant of the murine coronavirus MHV-A59 is associatedwith a Q159L amino acid substitution in the spike protein.	1997 Dec 8	United States	10.1006/viro.1997.8877
9420255	The coronavirus transmissible gastroenteritis virus causes infection afterreceptor-mediated endocytosis and acid-dependent fusion with an intracellularcompartment.	1998 Jan	United States	
9420251	The viral spike protein is not involved in the polarized sorting of coronavirusesin epithelial cells.	1998 Jan	United States	
9417866	Mouse hepatitis virus infection induces an early, transient calcium influx inmouse astrocytoma cells.	1997 Nov 25	United States	10.1006/excr.1997.3768
9415034	Role of spleen macrophages in innate and acquired immune responses against mousehepatitis virus strain A59.	1997 Oct	England	10.1046/j.1365-2567.1997.00340.x
9409518	Enhancement of passive immunity with maternal vaccine against newborn calfdiarrhea.	1997 Nov	Japan	10.1292/jvms.59.1023
9375010	Antigen specificity of CD4 T cell response in the central nervous system of miceinfected with mouse hepatitis virus.	1997 Nov 10	United States	10.1006/viro.1997.8819
9398006	Nucleotide sequence variations in the internal ribosome entry site of hepatitis Cvirus-1b: no association with efficacy of interferon therapy or serum HCV-RNAlevels.	1997 Dec	United States	10.1002/hep.510260633
9388025	Expression of a recombinant monoclonal antibody from a bicistronic mRNA.	1997 Oct	United States	10.1089/hyb.1997.16.421
9371612	The murine coronavirus mouse hepatitis virus strain A59 from persistentlyinfected murine cells exhibits an extended host range.	1997 Dec	United States	
9371603	The function of the spike protein of mouse hepatitis virus strain A59 can bestudied on virus-like particles: cleavage is not required for infectivity.	1997 Dec	United States	
9371586	Protein interactions during coronavirus assembly.	1997 Dec	United States	
9371581	Fulminant hepatic failure in murine hepatitis virus strain 3 infection:tissue-specific expression of a novel fgl2 prothrombinase.	1997 Dec	United States	
9371559	Identification of spike protein residues of murine coronavirus responsible forreceptor-binding activity by use of soluble receptor-resistant mutants.	1997 Dec	United States	
9368989	Infectious bovine rhinotracheitis, parainfluenza-3, and respiratory coronavirus.	1997 Nov	United States	10.1016/s0749-0720(15)30308-x
9367365	Identification of residues critical for the human coronavirus 229E receptorfunction of human aminopeptidase N.	1997 Nov	England	10.1099/0022-1317-78-11-2795
9367364	Identification and subcellular localization of a 41 kDa, polyprotein 1abprocessing product in human coronavirus 229E-infected cells.	1997 Nov	England	10.1099/0022-1317-78-11-2789
9364718	Transmissible gastroenteritis of pigs.	1997 Oct 18	England	
9353641	Replication of murine coronaviruses in mouse embryonic stem cell lines in vitro.	1997 Oct	Japan	10.1538/expanim.46.311
9350768	Application of immunohistochemistry and in situ hybridization for detection ofbovine coronavirus in paraffin-embedded, formalin-fixed intestines.	1997 Nov	United States	
9350763	Isolation and characterization of a coronavirus from elk calves with diarrhea.	1997 Nov	United States	
9350752	Seroprevalence of Bartonella henselae infection and correlation with diseasestatus in cats in Switzerland.	1997 Nov	United States	
9350748	Frequency and natural history of rhinovirus infections in adults during autumn.	1997 Nov	United States	
9347140	Effect of dietary fatty acids on humoral immune response of turkeys.	1997 Sep	England	10.1080/00071669708418000
9328665	Infection of polarized epithelial cells with enteric and respiratory tract bovinecoronaviruses and release of virus progeny.	1997 Oct	United States	
9326763	Effect of sialodacryoadenitis virus exposure on acinar epithelial cells from therat lacrimal gland.	1997 Sep	England	10.3109/09273949709116893
9324942	Effective amplification of 20-kb DNA by reverse transcription PCR.	1997 Oct 1	United States	10.1006/abio.1997.2307
9343248	Mouse susceptibility to mouse hepatitis virus infection is linked to viralreceptor genotype.	1997 Nov	United States	
9342456	Prevalence of coronavirus antibodies in Iowa swine.	1997 Oct	Canada	
9312853	Blunting nature's Swiss army knife.	1997 Sep 12	United States	10.1126/science.277.5332.1602
9311878	The carboxyl-terminal 120-residue polypeptide of infectious bronchitis virusnucleocapsid induces cytotoxic T lymphocytes and protects chickens from acuteinfection.	1997 Oct	United States	
9311859	Coronavirus genomic and subgenomic minus-strand RNAs copartition inmembrane-protected replication complexes.	1997 Oct	United States	
9311846	Cytotoxic T-cell-resistant variants arise at early times after infection inC57BL/6 but not in SCID mice infected with a neurotropic coronavirus.	1997 Oct	United States	
9311837	A bulged stem-loop structure in the 3' untranslated region of the genome of thecoronavirus mouse hepatitis virus is essential for replication.	1997 Oct	United States	
9275159	Heterogeneous nuclear ribonucleoprotein A1 binds to the transcription-regulatoryregion of mouse hepatitis virus RNA.	1997 Sep 2	United States	10.1073/pnas.94.18.9544
9534767	[Respiratory symptoms in meat pigs: is there a role for porcine respiratorycorona virus (PRCV) and porcine reproductive and respiratory syndrome virus(PRRSV) in the etiology?].	1997 Aug 15	Netherlands	
9268167	Persistence and evolution of feline coronavirus in a closed cat-breeding colony.	1997 Aug 4	United States	10.1006/viro.1997.8663
9343336	Elevated interleukin 6 activity in aqueous humor of cats with uveitis.	1997 Aug	Netherlands	10.1016/s0165-2427(96)05766-2
9281413	Rapid in situ hybridization technique for the detection of ribonucleic acids intissues using radiolabelled and fluorescein-labelled riboprobes.	1997 Aug	England	10.1006/mcpr.1997.0114
9256965	Protection of dogs against canine distemper by vaccination with a canarypox virusrecombinant expressing canine distemper virus fusion and hemagglutininglycoproteins.	1997 Aug	United States	
9223524	Transcriptional strategy of closteroviruses: mapping the 5' termini of the citrustristeza virus subgenomic RNAs.	1997 Aug	United States	
9223514	Generation of coronavirus spike deletion variants by high-frequency recombinationat regions of predicted RNA secondary structure.	1997 Aug	United States	
9237903	Expression of a coronavirus ribosomal frameshift signal in Escherichia coli:influence of tRNA anticodon modification on frameshifting.	1997 Jul 18	England	10.1006/jmbi.1997.1134
9217056	Expression of interferon-gamma by a coronavirus defective-interfering RNA vectorand its effect on viral replication, spread, and pathogenicity.	1997 Jul 7	United States	10.1006/viro.1997.8598
9217050	Kinetics of cytokine mRNA expression in the central nervous system followinglethal and nonlethal coronavirus-induced acute encephalomyelitis.	1997 Jul 7	United States	10.1006/viro.1997.8613
9356706	Spiking mortality of turkey poults: 1. Experimental reproduction in isolationfacilities.	1997 Jul-Sep	United States	
9356705	Pathogenicity of attenuated infectious bronchitis viruses for oviducts ofchickens exposed in ovo.	1997 Jul-Sep	United States	
9356703	Antigenic characterization of a turkey coronavirus identified in poult enteritis-and mortality syndrome-affected turkeys.	1997 Jul-Sep	United States	
9356695	Systemic and local antibody responses to infectious bronchitis virus in chickensinoculated with infectious bursal disease virus and control chickens.	1997 Jul-Sep	United States	
9309226	[Virus and gastrointestinal infections].	1997 Jul-Aug	France	
9271448	Resistance to infection with mouse hepatitis virus (MHV) in the cell clonesderived from persistently infected DBT cells with the JHM strain of MHV.	1997 Jul	Japan	10.1292/jvms.59.545
9269053	Placebo-controlled evaluation of a modified life virus vaccine against felineinfectious peritonitis: safety and efficacy under field conditions.	1997 Jul	Netherlands	10.1016/s0264-410x(97)00006-6
9255741	Detection of transmissible gastroenteritis virus by RT-PCR and differentiationfrom porcine respiratory coronavirus.	1997 Jul	Netherlands	10.1016/s0166-0934(97)00055-4
9250483	Protective effects of a novel quinone derivative, E3330, on mouse hepatitis virus(MHV)-induced chronic hepatitis in athymic nude mice.	1997 Jul	Japan	10.1538/expanim.46.219
9250482	Age-related changes in susceptibility of mice to low-virulent mouse hepatitisvirus (MHV-2-CC) infection.	1997 Jul	Japan	10.1538/expanim.46.211
9242995	Development of PCR-based techniques to identify porcine transmissiblegastroenteritis coronavirus isolates.	1997 Jul	Canada	
9230498	Microbiological monitoring of laboratory pigs.	1997 Jul	England	10.1258/002367797780596248
9196195	Detection of rhinovirus in sinus brushings of patients with acutecommunity-acquired sinusitis by reverse transcription-PCR.	1997 Jul	United States	
9188649	A subgenomic mRNA transcript of the coronavirus mouse hepatitis virus strain A59defective interfering (DI) RNA is packaged when it contains the DI packagingsignal.	1997 Jul	United States	
9188639	Identification of an ATPase activity associated with a 71-kilodalton polypeptideencoded in gene 1 of the human coronavirus 229E.	1997 Jul	United States	
9188593	Interference of coronavirus infection by expression of immunoglobulin G (IgG) orIgA virus-neutralizing antibodies.	1997 Jul	United States	
9188584	Specific cytotoxic T lymphocytes are involved in in vivo clearance of infectiousbronchitis virus.	1997 Jul	United States	
9188582	Analysis of a recombinant mouse hepatitis virus expressing a foreign gene revealsa novel aspect of coronavirus transcription.	1997 Jul	United States	
9201212	Entry of mouse hepatitis virus into cells by endosomal and nonendosomal pathways.	1997 Jun 23	United States	10.1006/viro.1997.8609
9224926	RNA-protein interactions in the regulation of coronavirus RNA replication andtranscription.	1997 Jun	Germany	10.1515/bchm.1997.378.6.477
9213388	Experimental confirmation of recombination upstream of the S1 hypervariableregion of infectious bronchitis virus.	1997 Jun	Netherlands	10.1016/s0168-1702(97)01466-4
9200070	CD4+ and CD8+ T cells are not major effectors of mouse hepatitis virusA59-induced demyelinating disease.	1997 Jun	United States	10.3109/13550289709018297
9180664	"The ""common cold"" in frail older persons: impact of rhinovirus and coronavirus ina senior daycare center."	1997 Jun	United States	10.1111/j.1532-5415.1997.tb01474.x
9185590	A specific host cellular protein binding element near the 3' end of mousehepatitis virus genomic RNA.	1997 May 26	United States	10.1006/viro.1997.8553
9410400	[The use of the fluorescent probe method for the diagnosis of acute coronavirusintestinal infections in people].	1997 May-Jun	Ukraine	
9300531	In vivo study of interferon-alpha-secreting cells in pig foetallymphohaematopoietic organs following in utero TGEV coronavirus injection.	1997 May	France	10.1016/s0923-2494(97)80866-8
9289401	[Frequency and etiology of calf losses and calf diseases before weaning incow-calf farms. II. Microbiological and parasitological diagnoses in diarrheiccalves].	1997 May	Germany	
9179796	Immune regulation of coronavirus-induced demyelinating encephalomyelitis.	1997 May	United States	
9179788	Modulation of mouse hepatitis virus infection by defective-interferingRNA-mediated expression of viral proteins and cytokines.	1997 May	United States	
9143536	Risk factors for feline infectious peritonitis among cats in multiple-catenvironments with endemic feline enteric coronavirus.	1997 May 1	United States	
9143535	Patterns of feline coronavirus infection and fecal shedding from cats inmultiple-cat environments.	1997 May 1	United States	
9142142	Cocaine inhibits production of murine hepatitis virus by peritoneal macrophagesin vitro.	1997 May	United States	10.3181/00379727-215-44117
9094676	Biosynthesis, purification, and characterization of the human coronavirus 229E3C-like proteinase.	1997 May	United States	
9094669	Assembled coronavirus from complementation of two defective interfering RNAs.	1997 May	United States	
9168126	Sequence analysis of gene 3, gene 4 and gene 5 of avian infectious bronchitisvirus strain CU-T2.	1997 Apr 21	Netherlands	10.1016/s0378-1119(96)00847-5
9143289	Determinants of mouse hepatitis virus 3C-like proteinase activity.	1997 Apr 14	United States	10.1006/viro.1997.8479
9143287	Efficient autoproteolytic processing of the MHV-A59 3C-like proteinase from theflanking hydrophobic domains requires membranes.	1997 Apr 14	United States	10.1006/viro.1997.8503
9211233	A novel protein polymorphism differentiates the California serotype of infectiousbronchitis from other serotypes common to California.	1997 Apr	United States	10.1177/104063879700900207
9208420	Human coronavirus polyadenylated RNA sequences in cerebrospinal fluid frommultiple sclerosis patients.	1997 Apr	Italy	
9201406	Effects of Newcastle disease vaccines and Newcastle disease/infectious bronchitiscombination vaccines on the head-associated lymphoid tissues of the chicken.	1997 Apr-Jun	United States	
9201403	Infectious bronchitis: effect of viral doses and routes on specific lacrimal andserum antibody responses in chickens.	1997 Apr-Jun	United States	
9201388	Isolation and identification of infectious bronchitis virus from chickens inSichuan, China.	1997 Apr-Jun	United States	
9175007	Enterotropic mouse hepatitis virus.	1997 Apr	England	10.1258/002367797780600189
9152932	Antigenic and plaque variations of serotype II feline infectious peritonitiscoronaviruses.	1997 Apr	Japan	10.1292/jvms.59.253
9145298	Quarantine for contaminated pathogens in transplantable human tumors orinfections in tumor bearing mice.	1997 Apr	Japan	10.1538/expanim.46.161
9140198	Bovine coronavirus I protein synthesis follows ribosomal scanning on thebicistronic N mRNA.	1997 Apr	Netherlands	10.1016/s0168-1702(96)01423-2
9131563	Serologic survey for selected viral pathogens in brown bears from Italy.	1997 Apr	United States	10.7589/0090-3558-33.2.304
9129646	No evidence for quasispecies populations during persistence of the coronavirusmouse hepatitis virus JHM: sequence conservation within the surface glycoproteingene S in Lewis rats.	1997 Apr	England	10.1099/0022-1317-78-4-747
9060696	Point mutations in the S protein connect the sialic acid binding activity withthe enteropathogenicity of transmissible gastroenteritis coronavirus.	1997 Apr	United States	
9060676	A role for naturally occurring variation of the murine coronavirus spike proteinin stabilizing association with the cellular receptor.	1997 Apr	United States	
9060655	Evolution of mouse hepatitis virus: detection and characterization of spikedeletion variants during persistent infection.	1997 Apr	United States	
9126265	Recombinant genomic RNA of coronavirus MHV-A59 after coreplication with a DI RNAcontaining the MHV-RI spike gene.	1997 Mar 31	United States	10.1006/viro.1997.8460
9106968	Interpretation of test results for feline infectious peritonitis.	1997 Mar 22	England	
10868137	Community respiratory virus infections in immunocompromised patients with cancer.	1997 Mar 17	United States	10.1016/s0002-9343(97)80004-6
9126247	Identification of a contiguous 6-residue determinant in the MHV receptor thatcontrols the level of virion binding to cells.	1997 Mar 17	United States	10.1006/viro.1997.8446
9221015	[Respiratory inflammation].	1997 Mar	France	
9155648	Mouse hepatitis viral infection induces an extrathymic differentiation of thespecific intrahepatic alpha beta-TCRintermediate LFA-1high T-cell population.	1997 Mar	England	10.1111/j.1365-2567.1997.00402.x
9101487	Rapid diagnosis of porcine epidemic diarrhea virus infection by polymerase chainreaction.	1997 Mar	Japan	10.1292/jvms.59.231
9079758	Rapid diagnosis of avian infectious bronchitis virus by the polymerase chainreaction.	1997 Mar	Netherlands	10.1016/s0166-0934(96)02151-9
9066087	Immunohistochemical identification of porcine respiratory coronavirus antigen inthe lung of conventional pigs.	1997 Mar	United States	10.1177/030098589703400213
9058755	Nitric oxide synthase type II expression by different cell types in MHV-JHMencephalitis suggests distinct roles for nitric oxide in acute versus persistentvirus infection.	1997 Mar	Netherlands	10.1016/s0165-5728(96)00159-2
9055969	Attempted immunization of cats with feline infectious peritonitis viruspropagated at reduced temperatures.	1997 Mar	United States	
9055968	Active and passive immune responses to transmissible gastroenteritis virus (TGEV)in swine inoculated with recombinant baculovirus-expressed TGEV spikeglycoprotein vaccines.	1997 Mar	United States	
9041410	Development of a nested PCR assay for detection of feline infectious peritonitisvirus in clinical specimens.	1997 Mar	United States	
9032354	Disassociation between the in vitro and in vivo effects of nitric oxide on aneurotropic murine coronavirus.	1997 Mar	United States	
9032326	Episodic evolution mediates interspecies transfer of a murine coronavirus.	1997 Mar	United States	
9032311	Proteolytic processing of the coronavirus infectious bronchitis virus 1apolyprotein: identification of a 10-kilodalton polypeptide and determination ofits cleavage sites.	1997 Mar	United States	
9123839	Host-derived intracellular immunization against mouse hepatitis virus infection.	1997 Feb 17	United States	10.1006/viro.1996.8402
9147824	Further observations on coronavirus infection of primate CNS.	1997 Feb	United States	10.3109/13550289709015795
9066033	Growth of infectious bronchitis virus vaccines in oviducts derived fromoestrogen-treated chicks and embryos.	1997 Feb	Netherlands	10.1016/s0264-410x(96)00157-0
9066025	An Escherichia coli CS31A fibrillum chimera capable of inducing memory antibodiesin outbred mice following booster immunization with the entero-pathogeniccoronavirus transmissible gastroenteritis virus.	1997 Feb	Netherlands	10.1016/s0264-410x(96)00172-7
9051653	Characterization of mRNAs 4 and 5 of enterotropic mouse hepatitis virus.	1997 Feb	United States	
9051641	Detection of enterotropic mouse hepatitis virus fecal excretion by polymerasechain reaction.	1997 Feb	United States	
8995701	Human carcinoembryonic antigen and biliary glycoprotein can serve as mousehepatitis virus receptors.	1997 Feb	United States	
8995618	The internal open reading frame within the nucleocapsid gene of mouse hepatitisvirus encodes a structural protein that is not essential for viral replication.	1997 Feb	United States	
8995612	Characterization of two temperature-sensitive mutants of coronavirus mousehepatitis virus strain A59 with maturation defects in the spike protein.	1997 Feb	United States	
8995606	Characterization of a second cleavage site and demonstration of activity in transby the papain-like proteinase of the murine coronavirus mouse hepatitis virusstrain A59.	1997 Feb	United States	
9018137	Two amino acid changes at the N-terminus of transmissible gastroenteritiscoronavirus spike protein result in the loss of enteric tropism.	1997 Jan 20	United States	10.1006/viro.1996.8344
9007076	Acquired fusion activity of a murine coronavirus MHV-2 variant with mutations inthe proteolytic cleavage site and the signal sequence of the S protein.	1997 Jan 6	United States	10.1006/viro.1996.8313
9672630	Discrimination between transmissible gastroenteritis virus isolates.	1997	Austria	10.1007/s007050050191
9672621	beta-Cyclodextrin derivatives as carriers to enhance the antiviral activity of anantisense oligonucleotide directed toward a coronavirus intergenic consensussequence.	1997	Austria	10.1007/s007050050182
9672590	Identification of amino acids involved in a serotype and neutralization specificepitope within the s1 subunit of avian infectious bronchitis virus.	1997	Austria	10.1007/s007050050239
9572077	[Genetic recombination (+) RNA viruses].	1997	Poland	
9473148	Characterization of phage-displayed recombinant anti-idiotypic antibody fragmentsagainst coronavirus-neutralizing monoclonal antibodies.	1997	United States	10.1089/vim.1997.10.175
9413508	Anti-MHV3 state induced by IFN gamma in macrophages is not related to argininemetabolism.	1997	Austria	10.1007/s007050050217
9276989	Towards the routine application of nucleic acid technology for avian diseasediagnosis.	1997	Hungary	
9233431	The molecular biology of coronaviruses.	1997	United States	
9192051	Hemagglutinin-esterase glycoprotein gene of bovine corona virus delivered byadenovirus vector induces mucosal immunity in cotton rats.	1997	United States	10.1007/978-1-4899-1828-4_67
9192036	Pathogenicity and sequence analysis studies suggest potential role of gene 3 invirulence of swine enteric and respiratory coronaviruses.	1997	United States	10.1007/978-1-4899-1828-4_52
9192004	Virus-receptor interactions in the enteric tract. Virus-receptor interactions.	1997	United States	10.1007/978-1-4899-1828-4_20
9191988	An overview of immunological and genetic methods for detecting swinecoronaviruses, transmissible gastroenteritis virus, and porcine respiratorycoronavirus in tissues.	1997	United States	10.1007/978-1-4899-1828-4_4
9172843	Reconstituted coronavirus TGEV virosomes lose the virus ability to induce porcineinterferon-alpha production.	1997	England	
9170498	Molecular characterisation of the 3'-end of the astrovirus genome.	1997	Austria	10.1007/s007050050112
9112732	Reconstituted coronavirus TGEV virosomes lose the virus ability to induce porcineinterferon-alpha production.	1997	England	
9087339	Experimental production of ascites in broiler chickens using infectiousbronchitis virus and Escherichia coli.	1997 Jan-Mar	United States	
9087323	Attempts to reproduce a runting/stunting-type syndrome using infectious agentsisolated from affected Mississippi broilers.	1997 Jan-Mar	United States	
9025229	Murine coronavirus infection: a paradigm for virus-induced demyelinating disease.	1997 Jan	England	10.1016/S0966-842X(97)81768-4
9010287	Expression and characterization of a recombinant murine coronavirus 3C-likeproteinase.	1997 Jan	England	10.1099/0022-1317-78-1-71
9010286	Mouse hepatitis virus strain A59 is released from opposite sides of differentepithelial cell types.	1997 Jan	England	10.1099/0022-1317-78-1-61
8989563	Patterns of oligodendrocyte pathology in coronavirus-induced subacutedemyelinating encephalomyelitis in the Lewis rat.	1997 Jan	United States	10.1002/(sici)1098-1136(199701)19:1<1::aid-glia1>3.0.co;2-5
8985424	Murine coronavirus packaging signal confers packaging to nonviral RNA.	1997 Jan	United States	
8985420	Infection of primary cultures of human neural cells by human coronaviruses 229Eand OC43.	1997 Jan	United States	
8985407	Interspecies aminopeptidase-N chimeras reveal species-specific receptorrecognition by canine coronavirus, feline infectious peritonitis virus, andtransmissible gastroenteritis virus.	1997 Jan	United States	
8985361	Mouse hepatitis virus is cleared from the central nervous systems of mice lackingperforin-mediated cytolysis.	1997 Jan	United States	
8968877	Characterization of monoclonal antibodies to the hemagglutinin-esteraseglycoprotein of a bovine coronavirus associated with winter dysentery andcross-reactivity to field isolates.	1997 Jan	United States	
8955062	Novel variation in the N protein of avian infectious bronchitis virus.	1996 Dec 15	United States	10.1006/viro.1996.0670
18645901	Universal oligonucleotides for the detection of infectious bronchitis virus bythe polymerase chain reaction.	1996 Dec	England	10.1080/03079459608419184
9123893	[Unique mechanism of coronavirus mRNA transcription].	1996 Dec	Japan	10.2222/jsv.46.99
9123883	[Structure and biological functions of the spike protein of mouse hepatitisvirus].	1996 Dec	Japan	10.2222/jsv.46.109
9029784	Cooperation between transmissible gastroenteritis coronavirus (TGEV) structuralproteins in the in vitro induction of virus-specific antibodies.	1996 Dec	Netherlands	10.1016/s0168-1702(96)01390-1
9008335	Protectotypic differentiation of avian infectious bronchitis viruses using an invitro challenge model.	1996 Dec	Netherlands	10.1016/s0378-1135(96)01258-8
8977327	Genetic control of anti-idiotypic vaccination against coronavirus infection.	1996 Dec	Germany	10.1002/eji.1830261258
8973639	Structural properties of the putative fusion peptide of hepatitis B virus uponinteraction with phospholipids. Circular dichroism and Fourier-transform infraredspectroscopy studies.	1996 Dec 1	England	10.1111/j.1432-1033.1996.0243r.x
8972418	Pathogenesis of mouse hepatitis virus-induced demyelination.	1996 Dec	United States	10.3109/13550289609146902
8971027	Apoptosis and T-cell depletion during feline infectious peritonitis.	1996 Dec	United States	
8970993	Feline aminopeptidase N serves as a receptor for feline, canine, porcine, andhuman coronaviruses in serogroup I.	1996 Dec	United States	
8970992	Replication and packaging of coronavirus infectious bronchitis virus defectiveRNAs lacking a long open reading frame.	1996 Dec	United States	
8959345	Involvement of gicerin, a cell adhesion molecule, in tracheal development andregeneration.	1996 Dec	United States	
8940468	Two related strains of feline infectious peritonitis virus isolated fromimmunocompromised cats infected with a feline enteric coronavirus.	1996 Dec	United States	
8940439	Surveillance of community-acquired viral infections due to respiratory viruses inRhone-Alpes (France) during winter 1994 to 1995.	1996 Dec	United States	
8896245	Identification of the polymerase polyprotein products p72 and p65 of the murinecoronavirus MHV-JHM.	1996 Dec	Netherlands	10.1016/s0168-1702(96)01368-8
8961529	Isolation of 'variant' strains of infectious bronchitis virus from vaccinatedchickens in Great Britain.	1996 Nov 30	England	
8953694	Feline coronavirus in the intestinal contents of cats with feline infectiousperitonitis.	1996 Nov 23	England	10.1136/vr.139.21.522
8918920	Immunogenicity of JHM virus proteins: characterization of a CD4+ T cell epitopeon nucleocapsid protein which induces different T-helper cell subsets.	1996 Nov 15	United States	10.1006/viro.1996.0608
8972902	The major subunit ClpG of Escherichia coli CS31A fibrillae as an expressionvector for different combinations of two TGEV coronavirus epitopes.	1996 Nov 14	Netherlands	10.1016/s0378-1119(96)00348-4
9171459	Chronic infection of Balb/c mice with murine herpesvirus 72 is associated withneoplasm development.	1996 Nov-Dec	Slovakia	
8988861	Mucosal immunity: an overview and studies of enteric and respiratory coronavirusinfections in a swine model of enteric disease.	1996 Nov	Netherlands	10.1016/s0165-2427(96)05702-9
8918531	Regulation of the initiation of coronavirus JHM infection in primaryoligodendrocytes and L-2 fibroblasts.	1996 Nov 1	United States	10.1006/viro.1996.0572
8871618	Flanking residues alter antigenicity and immunogenicity of multi-unit CTLepitopes.	1996 Oct 15	United States	
8980818	Experimental infection in turkeys and chickens with Ornithobacteriumrhinotracheale.	1996 Oct-Dec	United States	
8921732	Local and systemic specific antibody response of different chicken lines afterocular vaccination against infectious bronchitis.	1996 Oct	Germany	10.1111/j.1439-0450.1996.tb00339.x
8902504	Replication of rat coronaviruses in intestinal cell line, RCN-9, derived fromF344 rats.	1996 Oct	Japan	10.1538/expanim.45.389
8887485	Characterization of functional domains in the human coronavirus HCV 229Ereceptor.	1996 Oct	England	10.1099/0022-1317-77-10-2515
