PMID	title	date	location	doi
22895348	Unconventional roles of nonlipidated LC3 in ERAD tuning and coronavirusinfection.	2012 Oct	United States	10.4161/auto.21229
22865222	Characterisation of animal angiotensin-converting enzyme 2 receptors and use ofpseudotyped virus to correlate receptor binding with susceptibility of SARS-CoVinfection.	2012 Aug	China	
22865220	Role of dendritic cells in SARS coronavirus infection.	2012 Aug	China	
22865217	Impact of SARS-coronavirus-encoded proteins on cellular signalling pathways andcytokine/chemokine gene expression.	2012 Aug	China	
22891808	Sequence alignment of viral channel proteins with cellular ion channels.	2012 Sep	United States	10.1089/cmb.2011.0297
22889544	Emerging viral infections.	2012 Sep	United States	10.1016/j.spen.2012.02.001
22886969	Contribution of IL-17 to mouse hepatitis virus strain 3-induced acute liverfailure.	2012 Aug	China	10.1007/s11596-012-0095-6
22884354	Tanshinones as selective and slow-binding inhibitors for SARS-CoV cysteineproteases.	2012 Oct 1	England	10.1016/j.bmc.2012.07.038
22879620	Complete genome sequence of a highly prevalent isolate of porcine epidemicdiarrhea virus in South China.	2012 Sep	United States	10.1128/JVI.01455-12
22879617	Characterization and complete genome sequence of human coronavirus NL63 isolatedin China.	2012 Sep	United States	10.1128/JVI.01457-12
22876772	SARS-CoV regulates immune function-related gene expression in human monocyticcells.	2012 Aug	United States	10.1089/vim.2011.0099
22876240	Origin, diversity, and maturation of human antiviral antibodies analyzed byhigh-throughput sequencing.	2012	Switzerland	10.3389/fmicb.2012.00277
22876187	Structural bases of coronavirus attachment to host aminopeptidase N and itsinhibition by neutralizing antibodies.	2012	United States	10.1371/journal.ppat.1002859
22875894	Nearly constant shedding of diverse enteric viruses by two healthy infants.	2012 Nov	United States	10.1128/JCM.01589-12
22873773	Detection of human coronavirus strain HKU1 in a 2 years old girl with asthmaexacerbation caused by acute pharyngitis.	2012 Aug 3	England	10.1186/1743-422X-9-142
22863592	[Preparation and identification of monoclonal antibodies against recombinant Nprotein of mouse hepatitis virus].	2012 Aug	China	
22857992	Implications of altered replication fidelity on the evolution and pathogenesis ofcoronaviruses.	2012 Oct	Netherlands	10.1016/j.coviro.2012.07.005
22855488	Severe acute respiratory syndrome coronavirus nsp1 facilitates efficientpropagation in cells through a specific translational shutoff of host mRNA.	2012 Oct	United States	10.1128/JVI.01700-12
22850964	Infections with human coronaviruses NL63 and OC43 among hospitalised andoutpatient individuals in Sao Paulo, Brazil.	2012 Aug	Brazil	10.1590/s0074-02762012000500020
22847721	Infections in pediatrics: old and new diseases.	2012	Switzerland	10.4414/smw.2012.13654
26038424	Receptor-binding domains of spike proteins of emerging or re-emerging viruses astargets for development of antiviral vaccines.	2012 Aug	United States	10.1038/emi.2012.1
22843324	Molecular characterization and phylogenetic analysis of porcine epidemic diarrheavirus (PEDV) samples from field cases in Fujian, China.	2012 Dec	United States	10.1007/s11262-012-0794-x
22840964	New variants of porcine epidemic diarrhea virus, China, 2011.	2012 Aug	United States	10.3201/eid1808.120002
22837419	Genomic analysis of 16 Colorado human NL63 coronaviruses identifies a newgenotype, high sequence diversity in the N-terminal domain of the spike gene andevidence of recombination.	2012 Nov	England	10.1099/vir.0.044628-0
22836647	Co-infections with influenza and other respiratory viruses.	2013	United States	10.1007/978-94-007-4549-0_36
22835899	Infectious bronchitis virus nucleoprotein specific CTL response is generatedprior to serum IgG.	2012 Aug 15	Netherlands	10.1016/j.vetimm.2012.06.028
22833101	Genomic and serological detection of bat coronavirus from bats in thePhilippines.	2012 Dec	Austria	10.1007/s00705-012-1410-z
22832120	Coronavirus E protein forms ion channels with functionally andstructurally-involved membrane lipids.	2012 Oct 25	United States	10.1016/j.virol.2012.07.005
22828244	Comparison of three multiplex PCR assays for the detection of respiratory viralinfections: evaluation of xTAG respiratory virus panel fast assay, RespiFinder 19assay and RespiFinder SMART 22 assay.	2012 Jul 24	England	10.1186/1471-2334-12-163
22827622	Flow cytometric detection of alpha-1-acid glycoprotein on feline circulatingleucocytes.	2012 Aug	England	10.1111/j.1751-0813.2012.00948.x
22820404	Severe acute respiratory syndrome coronavirus accessory proteins 6 and 9binteract in vivo.	2012 Oct	Netherlands	10.1016/j.virusres.2012.07.012
22820154	Severe acute respiratory infections in the postpandemic era of H1N1.	2012 Oct	United States	10.1097/MCC.0b013e32835605f2
22819936	Expression and purification of coronavirus envelope proteins using a modifiedbeta-barrel construct.	2012 Sep	United States	10.1016/j.pep.2012.07.005
22818659	Antiviral activity of zinc salts against transmissible gastroenteritis virus invitro.	2012 Dec 7	Netherlands	10.1016/j.vetmic.2012.06.019
22816037	Mechanisms of coronavirus cell entry mediated by the viral spike protein.	2012 Jun	Switzerland	10.3390/v4061011
22816036	Recent progress in studies of arterivirus- and coronavirus-host interactions.	2012 Jun	Switzerland	10.3390/v4060980
22814461	Respiratory virus detection in immunocompromised patients with FilmArrayrespiratory panel compared to conventional methods.	2012 Oct	United States	10.1128/JCM.00538-12
22812470	Enteropathogens identified in dogs entering a Florida animal shelter with normalfeces or diarrhea.	2012 Aug 1	United States	10.2460/javma.241.3.338
22812469	Enteropathogens identified in cats entering a Florida animal shelter with normalfeces or diarrhea.	2012 Aug 1	United States	10.2460/javma.241.3.331
22791111	Biochemical characterization of a recombinant SARS coronavirus nsp12RNA-dependent RNA polymerase capable of copying viral RNA templates.	2012 Nov	Austria	10.1007/s00705-012-1404-x
22787216	Severe acute respiratory syndrome coronavirus replication is severely impaired byMG132 due to proteasome-independent inhibition of M-calpain.	2012 Sep	United States	10.1128/JVI.01001-12
22764535	[Progress on development and research of coronavirus based vector].	2012 May	China	
22754655	Protective role of Toll-like Receptor 3-induced type I interferon in murinecoronavirus infection of macrophages.	2012 May	Switzerland	10.3390/v4050901
22754651	Regulatory T cells in arterivirus and coronavirus infections: do they protectagainst disease or enhance it?	2012 May	Switzerland	10.3390/v4050833
22754646	Post-transcriptional control of type I interferon induction by porcinereproductive and respiratory syndrome virus in its natural host cells.	2012 May	Switzerland	10.3390/v4050725
22750286	Tracing the transmission of bovine coronavirus infections in cattle herds basedon S gene diversity.	2012 Aug	England	10.1016/j.tvjl.2011.12.015
22750070	Liver TCRgammadelta(+) CD3(+) CD4(-) CD8(-) T cells contribute to murinehepatitis virus strain 3-induced hepatic injury through a TNF-alpha-dependentpathway.	2012 Oct	England	10.1016/j.molimm.2012.05.017
22736486	Oligodendroglia are limited in type I interferon induction and responsiveness invivo.	2012 Oct	United States	10.1002/glia.22375
22736145	Immunogenicity of a neutralizing epitope from porcine epidemic diarrhea virus: Mcell targeting ligand fusion protein expressed in transgenic rice calli.	2012 Oct	Germany	10.1007/s00299-012-1306-0
22733076	Severe acute respiratory syndrome coronavirus replication inhibitor thatinterferes with the nucleic acid unwinding of the viral helicase.	2012 Sep	United States	10.1128/AAC.00957-12
22732935	Protective effects of long pentraxin PTX3 on lung injury in a severe acuterespiratory syndrome model in mice.	2012 Sep	United States	10.1038/labinvest.2012.92
22728623	Human coronavirus NL63 in hospitalized children with respiratory infection: a2-year study from Chongqing, China.	2012 Oct	India	10.1007/s13312-012-0194-1
22728277	Comparison of nasopharyngeal flocked swabs and nasopharyngeal wash collectionmethods for respiratory virus detection in hospitalized children using real-timepolymerase chain reaction.	2012 Oct	Netherlands	10.1016/j.jviromet.2012.06.009
22726751	Chinese hamster ovary cell lines selected for resistance to ebolavirusglycoprotein mediated infection are defective for NPC1 expression.	2012 Oct 10	United States	10.1016/j.virol.2012.05.018
22719912	Characterization of human coronavirus etiology in Chinese adults with acute upperrespiratory tract infection by real-time RT-PCR assays.	2012	United States	10.1371/journal.pone.0038638
22718568	Feline infectious peritonitis virus with a large deletion in the 5'-terminalregion of the spike gene retains its virulence for cats.	2012 Sep	England	10.1099/vir.0.043992-0
22718567	Replication-dependent downregulation of cellular angiotensin-converting enzyme 2protein expression by human coronavirus NL63.	2012 Sep	England	10.1099/vir.0.043919-0
22709821	Spike protein fusion peptide and feline coronavirus virulence.	2012 Jul	United States	10.3201/eid1807.120143
22704621	Antagonism of the interferon-induced OAS-RNase L pathway by murine coronavirusns2 protein is required for virus replication and liver pathology.	2012 Jun 14	United States	10.1016/j.chom.2012.04.011
22702725	Orderly order in protein intrinsic disorder distribution: disorder in 3500proteomes from viruses and the three domains of life.	2012	England	10.1080/07391102.2012.675145
22702451	The long view: 40 years of infectious bronchitis research.	2012	England	10.1080/03079457.2012.680432
22702450	Reflecting on the past and moving with the times.	2012	England	10.1080/03079457.2012.686217
22700960	theta-Defensins: cyclic peptides with endless potential.	2012 Aug 3	United States	10.1074/jbc.R112.346098
22700307	Neurotropic virus tracing suggests a membranous-coating-mediated mechanism fortranssynaptic communication.	2013 Jan 1	United States	10.1002/cne.23171
22696652	Increased antibody affinity confers broad in vitro protection against escapemutants of severe acute respiratory syndrome coronavirus.	2012 Sep	United States	10.1128/JVI.00233-12
22684079	Purification, crystallization and preliminary X-ray analysis of nonstructuralprotein 2 (nsp2) from avian infectious bronchitis virus.	2012 Jun 1	England	10.1107/S1744309112018623
22673933	Organ tropism of murine coronavirus does not correlate with the expression levelsof the membrane-anchored or secreted isoforms of the carcinoembryonicantigen-related cell adhesion molecule 1 receptor.	2012 Sep	England	10.1099/vir.0.043190-0
22673931	Differences in neutralizing antigenicity between laboratory and clinical isolatesof HCoV-229E isolated in Japan in 2004-2008 depend on the S1 region sequence ofthe spike protein.	2012 Sep	England	10.1099/vir.0.043117-0
22673084	Prevalence of feline coronavirus antibodies in Japanese domestic cats during thepast decade.	2012 Oct	Japan	10.1292/jvms.11-0577
22669909	VIGOR extended to annotate genomes for additional 12 different viruses.	2012 Jul	England	10.1093/nar/gks528
22659295	Short peptides derived from the interaction domain of SARS coronavirusnonstructural protein nsp10 can suppress the 2'-O-methyltransferase activity ofnsp10/nsp16 complex.	2012 Aug	Netherlands	10.1016/j.virusres.2012.05.017
22654650	A real-time PCR assay for bat SARS-like coronavirus detection and its applicationto Italian greater horseshoe bat faecal sample surveys.	2012	United States	10.1100/2012/989514
22643071	Immune responses induced by DNA vaccines bearing Spike gene of PEDV combined withporcine IL-18.	2012 Aug	Netherlands	10.1016/j.virusres.2012.05.007
22642802	IFN-gamma protects from lethal IL-17 mediated viral encephalomyelitis independentof neutrophils.	2012 May 29	England	10.1186/1742-2094-9-104
22637698	Expression of B and T lymphocyte attenuator (BTLA) in macrophages contributes tothe fulminant hepatitis caused by murine hepatitis virus strain-3.	2013 Aug	England	10.1136/gutjnl-2012-302239
22635272	RNA 3'-end mismatch excision by the severe acute respiratory syndrome coronavirusnonstructural protein nsp10/nsp14 exoribonuclease complex.	2012 Jun 12	United States	10.1073/pnas.1201130109
22634277	Molecular and phylogenetic analysis of bovine coronavirus based on the spikeglycoprotein gene.	2012 Dec	Netherlands	10.1016/j.meegid.2012.05.007
22633958	Role of the SEL1L:LC3-I complex as an ERAD tuning receptor in the mammalian ER.	2012 Jun 29	United States	10.1016/j.molcel.2012.04.017
22627759	Application of purified recombinant antigenic spike fragments to the diagnosis ofavian infectious bronchitis virus infection.	2012 Jul	Germany	10.1007/s00253-012-4143-8
22627314	Detection of human coronavirus NL63 and OC43 in children with acute respiratoryinfections in Niigata, Japan, between 2010 and 2011.	2012	Japan	10.7883/yoken.65.270
22619553	A facile inhibitor screening of SARS coronavirus N protein usingnanoparticle-based RNA oligonucleotide.	2012	New Zealand	10.2147/IJN.S31379
22617024	Comparative in vivo analysis of the nsp15 endoribonuclease of murine, porcine andsevere acute respiratory syndrome coronaviruses.	2012 Aug	Netherlands	10.1016/j.virusres.2012.05.006
22615877	The adjuvanticity of an O. volvulus-derived rOv-ASP-1 protein in mice usingsequential vaccinations and in non-human primates.	2012	United States	10.1371/journal.pone.0037019
22615777	Mechanism of nucleic acid unwinding by SARS-CoV helicase.	2012	United States	10.1371/journal.pone.0036521
22615569	CD200 receptor controls sex-specific TLR7 responses to viral infection.	2012	United States	10.1371/journal.ppat.1002710
22609354	Characterization of a recombinant canine coronavirus with a distinctreceptor-binding (S1) domain.	2012 Sep 1	United States	10.1016/j.virol.2012.04.013
22609285	Molecular evolution and emergence of avian gammacoronaviruses.	2012 Aug	Netherlands	10.1016/j.meegid.2012.05.003
22590689	Co-circulation of four human coronaviruses (HCoVs) in Queensland children withacute respiratory tract illnesses in 2004.	2012 Apr	Switzerland	10.3390/v4040637
22590686	Ready, set, fuse! The coronavirus spike protein and acquisition of fusioncompetence.	2012 Apr	Switzerland	10.3390/v4040557
22590676	The coronavirus E protein: assembly and beyond.	2012 Mar	Switzerland	10.3390/v4030363
22586846	"Severe acute respiratory syndrome (SARS) and the rhetorical construction of ""bad""scientific work."	2012 Feb	England	10.1177/0963662510371436
22585724	The viral etiology of an influenza-like illness during the 2009 pandemic.	2012 Jul	United States	10.1002/jmv.23265
22585338	Heterogeneity in membrane protein genes of porcine epidemic diarrhea virusesisolated in China.	2012 Aug	United States	10.1007/s11262-012-0755-4
22582084	CXCR2 signaling and host defense following coronavirus-induced encephalomyelitis.	2012 Apr	England	10.2217/fvl.12.23
22580299	Viral targets of acylguanidines.	2012 Sep	England	10.1016/j.drudis.2012.05.002
22578462	Identification of myricetin and scutellarein as novel chemical inhibitors of theSARS coronavirus helicase, nsP13.	2012 Jun 15	England	10.1016/j.bmcl.2012.04.081
22575574	A novel method for high-throughput screening to quantify antiviral activityagainst viruses that induce limited CPE.	2012 Aug	Netherlands	10.1016/j.jviromet.2012.04.011
22573006	Isolation and molecular characterization of infectious bronchitis virus fromrecent outbreaks in broiler flocks reveals emergence of novel strain in India.	2012 Oct	United States	10.1007/s11250-012-0140-2
22572391	SARS coronavirus pathogenesis: host innate immune responses and viral antagonismof interferon.	2012 Jun	Netherlands	10.1016/j.coviro.2012.04.004
22570613	A single polar residue and distinct membrane topologies impact the function ofthe infectious bronchitis coronavirus E protein.	2012	United States	10.1371/journal.ppat.1002674
22567012	Transmission electron microscopy studies of cellular responses to entry ofvirions: one kind of natural nanobiomaterial.	2012	United States	10.1155/2012/596589
22566769	Pathogenesis and tissue distribution of avian infectious bronchitis virus isolateIRFIBV32 (793/B serotype) in experimentally infected broiler chickens.	2012	United States	10.1100/2012/402537
22563403	Aerosol generating procedures and risk of transmission of acute respiratoryinfections to healthcare workers: a systematic review.	2012	United States	10.1371/journal.pone.0035797
22561208	Genomic characterization of seven distinct bat coronaviruses in Kenya.	2012 Jul	Netherlands	10.1016/j.virusres.2012.04.007
22559869	Protection conferred by a recombinant Marek's disease virus that expresses thespike protein from infectious bronchitis virus in specific pathogen-free chicken.	2012 May 4	England	10.1186/1743-422X-9-85
22558251	Influenza and SARS-coronavirus activating proteases TMPRSS2 and HAT are expressedat multiple sites in human respiratory and gastrointestinal tracts.	2012	United States	10.1371/journal.pone.0035876
22553895		2004	Washington (DC)	10.17226/10915
22553325	A human coronavirus responsible for the common cold massively kills dendriticcells but not monocytes.	2012 Jul	United States	10.1128/JVI.00269-12
22547857	From SARS to 2009 H1N1 influenza: the evolution of a public health incidentmanagement system at CDC.	2012 May-Jun	United States	10.1177/003335491212700306
22546085	Suppression of feline coronavirus replication in vitro by cyclosporin A.	2012 Apr 30	England	10.1186/1297-9716-43-41
22545524	Genetic diversity of avian infectious bronchitis coronavirus in recent years inChina.	2012 Mar	United States	10.1637/9804-052011-Reg.1
22543007	Cross sectional and longitudinal surveys of canine enteric coronavirus infectionin kennelled dogs: a molecular marker for biosecurity.	2012 Oct	Netherlands	10.1016/j.meegid.2012.04.010
22542436	The presence of viral subpopulations in an infectious bronchitis virus vaccinewith differing pathogenicity--a preliminary study.	2012 Jun 13	Netherlands	10.1016/j.vaccine.2012.04.054
22542271	A pantropic canine coronavirus genetically related to the prototype isolateCB/05.	2012 Sep 14	Netherlands	10.1016/j.vetmic.2012.03.039
22536382	Immunization with SARS coronavirus vaccines leads to pulmonary immunopathology onchallenge with the SARS virus.	2012	United States	10.1371/journal.pone.0035421
22532530	Complete genome sequences of a Korean virulent porcine epidemic diarrhea virusand its attenuated counterpart.	2012 May	United States	10.1128/JVI.00557-12
22531554	Avian reovirus sigma C enhances the mucosal and systemic immune responseselicited by antigen-conjugated lactic acid bacteria.	2012 Jul 13	Netherlands	10.1016/j.vaccine.2012.04.043
22530918	Calreticulin as a hydrophilic chimeric molecular adjuvant enhances IgG responsesto the spike protein of severe acute respiratory syndrome coronavirus.	2012 Aug	Australia	10.1111/j.1348-0421.2012.00467.x
22529125	Evaluation of a commercial rapid test kit for detecting bovine enteric pathogensin feces.	2012 May	United States	10.1177/1040638712440997
22528639	Molecular characterization and phylogenetic analysis of porcine epidemic diarrheavirus (PEDV) field strains in south China.	2012 Aug	United States	10.1007/s11262-012-0735-8
22520179	Validation of a fecal scoring scale in puppies during the weaning period.	2012 Oct 1	Netherlands	10.1016/j.prevetmed.2012.03.012
22518008	Comparative evaluation of two hemagglutinating encephalomyelitis coronavirusvaccine candidates in mice.	2012 Jul	United States	10.1128/CVI.05716-12
22516920	Prevalence of and risk factors associated with viral and bacterial pathogens infarmed European wild boar.	2012 Oct	England	10.1016/j.tvjl.2012.03.008
22496216	Simultaneous treatment of human bronchial epithelial cells with serine andcysteine protease inhibitors prevents severe acute respiratory syndromecoronavirus entry.	2012 Jun	United States	10.1128/JVI.00094-12
22491771	Two years after pandemic influenza A/2009/H1N1: what have we learned?	2012 Apr	United States	10.1128/CMR.05012-11
22491466	A reverse genetics approach to study feline infectious peritonitis.	2012 Jun	United States	10.1128/JVI.00023-12
22483992	Immunopathological effects of experimental T-2 mycotoxocosis in broiler chickenco-infected with infectious bronchitis virus (IBV).	2012 May 15	Netherlands	10.1016/j.vetimm.2012.03.001
22481024	Generation of a mouse scFv library specific for porcine aminopeptidase N usingthe T7 phage display system.	2012 Jun	Netherlands	10.1016/j.jviromet.2012.03.021
22475186	Effect of anti-inflammatory drugs on colibacillosis lesions in broilers afterInfectious Bronchitis Virus and subsequent Escherichia coli infection.	2012	England	10.1080/01652176.2012.675092
22470834	Emerging viruses in the Felidae: shifting paradigms.	2012 Feb	Switzerland	10.3390/v4020236
22463732	Proteomics analysis of differentially expressed proteins in chicken trachea andkidney after infection with the highly virulent and attenuated coronavirusinfectious bronchitis virus in vivo.	2012 Mar 31	England	10.1186/1477-5956-10-24
22459737	The differential clinical impact of human coronavirus species in children withcystic fibrosis.	2012 Aug 1	United States	10.1093/infdis/jis274
22449475	Olig1 function is required for remyelination potential of transplanted neuralprogenitor cells in a model of viral-induced demyelination.	2012 May	United States	10.1016/j.expneurol.2012.03.003
22448360	Immunostimulatory effect of gold nanoparticles conjugated with transmissiblegastroenteritis virus.	2011 Aug	United States	10.1007/s10517-011-1350-8
22443326	Comparison of three diagnostic techniques for detection of rotavirus andcoronavirus in calf faeces in Australia.	2012 Apr	England	10.1111/j.1751-0813.2011.00891.x
22440564	Emerging zoonotic viruses: new lessons on receptor and entry mechanisms.	2011 Jul	Netherlands	10.1016/j.coviro.2011.05.014
22438554	Molecular characterization of feline infectious peritonitis virus strain DF-2 andstudies of the role of ORF3abc in viral cell tropism.	2012 Jun	United States	10.1128/JVI.00189-12
22438550	Evidence for ACE2-utilizing coronaviruses (CoVs) related to severe acuterespiratory syndrome CoV in bats.	2012 Jun	United States	10.1128/JVI.00311-12
22438542	Visualizing coronavirus RNA synthesis in time by using click chemistry.	2012 May	United States	10.1128/JVI.07207-11
22433305	[KCTD9, a novel potassium channel related gene, was highly expressed in hepaticNK cells and T cells of fulminant hepatitis mice induced by MHV-3].	2011 Nov	China	10.3760/cma.j.issn.1007-3418.2011.11.010
22432004	Identification of common biological pathways and drug targets across multiplerespiratory viruses based on human host gene expression analysis.	2012	United States	10.1371/journal.pone.0033174
22424865	Virological Survey in free-ranging wildcats (Felis silvestris) and feral domesticcats in Portugal.	2012 Aug 17	Netherlands	10.1016/j.vetmic.2012.02.033
22424735	Replication of murine coronavirus requires multiple cysteines in the endodomainof spike protein.	2012 Jun 5	United States	10.1016/j.virol.2012.02.015
22421962	Characterization and analysis of the full-length genome of a strain of theEuropean QX-like genotype of infectious bronchitis virus.	2012 Jun	Austria	10.1007/s00705-012-1284-0
22412934	Reverse genetics of SARS-related coronavirus using vaccinia virus-basedrecombination.	2012	United States	10.1371/journal.pone.0032857
22407917	Regulatory T cells selectively preserve immune privilege of self-antigens duringviral central nervous system infection.	2012 Apr 15	United States	10.4049/jimmunol.1102422
22407445	Development and application of one-step multiplex reverse transcription PCR forsimultaneous detection of five diarrheal viruses in adult cattle.	2012 Jun	Austria	10.1007/s00705-012-1271-5
22399717	Ameliorative effect of a microbial feed additive on infectious bronchitis virusantibody titer and stress index in broiler chicks fed deoxynivalenol.	2012 Apr	England	10.3382/ps.2011-01741
22398294	Isolation and characterization of a novel Betacoronavirus subgroup A coronavirus,rabbit coronavirus HKU14, from domestic rabbits.	2012 May	United States	10.1128/JVI.06927-11
22391227	Differential domain structure stability of the severe acute respiratory syndromecoronavirus papain-like protease.	2012 Apr 15	United States	10.1016/j.abb.2012.02.015
22389685	Etiology and clinical characterization of respiratory virus infections in adultpatients attending an emergency department in Beijing.	2012	United States	10.1371/journal.pone.0032174
22378548	The SARS-like coronaviruses: the role of bats and evolutionary relationships withSARS coronavirus.	2012 Jan	Italy	
22375141	Mouse Hepatitis Virus Receptor as a Determinant of the Mouse Susceptibility toMHV Infection.	2012	Switzerland	10.3389/fmicb.2012.00068
22366993	New respiratory viral infections.	2012 May	United States	10.1097/MCP.0b013e328351f8d4
22362949	Rapid detection of Betacoronavirus 1 from clinical fecal specimens by a novelreverse transcription loop-mediated isothermal amplification assay.	2012 Jan	United States	10.1177/1040638711425937
22362731	Binding of the 5'-untranslated region of coronavirus RNA to zinc finger CCHC-typeand RNA-binding motif 1 enhances viral replication and transcription.	2012 Jun	England	10.1093/nar/gks165
22359870	[Experience with empirical treatment of severe acute respiratory syndrome due tocoronavirus, genotype IV].	2011	Russia (Federation)	
22357366	First evidence of the emergence of novel putative infectious bronchitis virusgenotypes in Cuba.	2012 Oct	England	10.1016/j.rvsc.2012.01.012
22356166	Dendritic cell targeted chitosan nanoparticles for nasal DNA immunization againstSARS CoV nucleocapsid protein.	2012 Apr 2	United States	10.1021/mp200553x
22354946	Complete genome sequence of a porcine epidemic diarrhea virus variant.	2012 Mar	United States	10.1128/JVI.07150-11
22350287	Flavonoid-mediated inhibition of SARS coronavirus 3C-like protease expressed inPichia pastoris.	2012 May	Netherlands	10.1007/s10529-011-0845-8
22349594	Detection of subgenomic mRNA of feline coronavirus by real-time polymerase chainreaction based on primer-probe energy transfer (P-sg-QPCR).	2012 May	Netherlands	10.1016/j.jviromet.2012.01.022
22349148	Replication of human coronaviruses SARS-CoV, HCoV-NL63 and HCoV-229E is inhibitedby the drug FK506.	2012 Apr	Netherlands	10.1016/j.virusres.2012.02.002
22345650	Hapivirins and diprovirins: novel theta-defensin analogs with potent activityagainst influenza A virus.	2012 Mar 15	United States	10.4049/jimmunol.1101335
22345464	Metagenomic analysis of viruses from bat fecal samples reveals many novel virusesin insectivorous bats in China.	2012 Apr	United States	10.1128/JVI.06671-11
22345460	Primary severe acute respiratory syndrome coronavirus infection limitsreplication but not lung inflammation upon homologous rechallenge.	2012 Apr	United States	10.1128/JVI.06791-11
22345457	Genetic evidence of a long-range RNA-RNA interaction between the genomic 5'untranslated region and the nonstructural protein 1 coding region in murine andbovine coronaviruses.	2012 Apr	United States	10.1128/JVI.06265-11
22345451	Temperature-sensitive mutants and revertants in the coronavirus nonstructuralprotein 5 protease (3CLpro) define residues involved in long-distancecommunication and regulation of protease activity.	2012 May	United States	10.1128/JVI.06754-11
22341312	Transmissible gastroenteritis virus infection induces apoptosis through FasL- andmitochondria-mediated pathways.	2012 Jul 6	Netherlands	10.1016/j.vetmic.2012.01.017
22340967	Expression of the C-type lectins DC-SIGN or L-SIGN alters host cellsusceptibility for the avian coronavirus, infectious bronchitis virus.	2012 Jun 15	Netherlands	10.1016/j.vetmic.2012.01.011
22337310	Human parechovirus infections in patients admitted to hospital in Northern Italy,2008-2010.	2012 Apr	United States	10.1002/jmv.23197
22334738	Diagnostics of severe acute respiratory syndrome-associated coronavirus(SARS-CoV) nucleocapsid antigen using chicken immunoglobulin Y.	2012 Mar	England	10.3382/ps.2011-01916
22332366	[Synthesis of A-secomethylenamino- and substituted amidoximotriterpenoids].	2011 Sep-Oct	Russia (Federation)	10.1134/s1068162011050086
22311359	SARS CoV subunit vaccine: antibody-mediated neutralisation and enhancement.	2012 Feb	China	
22311358	Human coronavirus NL63 in children: epidemiology, disease spectrum, and geneticdiversity.	2012 Feb	China	
22311357	Wild animal surveillance for coronavirus HKU1 and potential variants of othercoronaviruses.	2012 Feb	China	
22311356	Epidemiology of coronavirus-associated respiratory tract infections and the roleof rapid diagnostic tests: a prospective study.	2012 Feb	China	
22311351	Projects funded by the Research Fund for the Control of Infectious Diseases.	2012 Feb	China	
22321179	[Three years surveillance of viral etiology of acute lower respiratory tractinfection in children from 2007 to 2010].	2011 Oct	China	
22320357	Fatal outbreaks in dogs associated with pantropic canine coronavirus in Franceand Belgium.	2012 May	England	10.1111/j.1748-5827.2011.01178.x
22318142	Nonstructural proteins 7 and 8 of feline coronavirus form a 2:1 heterotrimer thatexhibits primer-independent RNA polymerase activity.	2012 Apr	United States	10.1128/JVI.06635-11
22315601	The evolutionary processes of canine coronaviruses.	2011	United States	10.1155/2011/562831
22315415	Plasmacytoid dendritic cells control T-cell response to chronic viral infection.	2012 Feb 21	United States	10.1073/pnas.1117359109
22314098	Quarantine protects Falkland Islands (Malvinas) cats from feline coronavirusinfection.	2012 Feb	England	10.1177/1098612X11429644
22312431	Coronavirus papain-like proteases negatively regulate antiviral innate immuneresponse through disruption of STING-mediated signaling.	2012	United States	10.1371/journal.pone.0030802
22312351	The Effects of Temperature and Relative Humidity on the Viability of the SARSCoronavirus.	2011	United States	10.1155/2011/734690
22312347	Feline and canine coronaviruses: common genetic and pathobiological features.	2011	United States	10.1155/2011/609465
22312333	The paradox of feline coronavirus pathogenesis: a review.	2011	United States	10.1155/2011/109849
22312020	Virus-infected alveolar epithelial cells direct neutrophil chemotaxis and inhibittheir apoptosis.	2012 Jun	United States	10.1165/rcmb.2011-0230OC
22311627	Spotlight on respiratory viruses 2012: introduction.	2012	England	10.3851/IMP2063
22310499	Reducing agents affect inhibitory activities of compounds: results from multipledrug targets.	2012 Apr 1	United States	10.1016/j.ab.2012.01.006
22302612	A novel full-length isoform of murine pregnancy-specific glycoprotein 16 (psg16)is expressed in the brain but does not mediate murine coronavirus (MHV) entry.	2012 Apr	United States	10.1007/s13365-012-0081-6
22301153	The coronavirus endoribonuclease Nsp15 interacts with retinoblastoma tumorsuppressor protein.	2012 Apr	United States	10.1128/JVI.07012-11
22297745	Synthesis and antiviral evaluation of 7-O-arylmethylquercetin derivatives againstSARS-associated coronavirus (SCV) and hepatitis C virus (HCV).	2012 Jan	Korea (South)	10.1007/s12272-012-0108-9
22294792	Seroepidemiology of respiratory (group 2) canine coronavirus, canineparainfluenza virus, and Bordetella bronchiseptica infections in urban dogs in ahumane shelter and in rural dogs in small communities.	2011 Aug	Canada	
22291594	The murine coronavirus hemagglutinin-esterase receptor-binding site: a majorshift in ligand specificity through modest changes in architecture.	2012 Jan	United States	10.1371/journal.ppat.1002492
22291007	Mechanisms of host receptor adaptation by severe acute respiratory syndromecoronavirus.	2012 Mar 16	United States	10.1074/jbc.M111.325803
22287325	Is chronic rhinosinusitis caused by persistent respiratory virus infection?	2011 Mar-Apr	United States	10.1002/alr.20030
22280883	Feline infectious peritonitis: role of the feline coronavirus 3c gene inintestinal tropism and pathogenicity based upon isolates from resident andadopted shelter cats.	2012 Apr	Netherlands	10.1016/j.virusres.2011.12.020
