PMID	title	date	location	doi
28242560	Viral rewiring of cellular lipid metabolism to create membranous replicationcompartments.	2017 Aug	England	10.1016/j.ceb.2017.02.005
30182701	[Programs for Continuing Medical Education 2016: B Session: 8. MERS CoronavirusInfection as an Emerging Infectious Disease].	2017 Mar	Japan	
30182667	[The 44th Scientific Meeting: Perspectives of Internal Medicine: Virology forPhysician approximately Recent Advance in Viral Infection and Treatmentapproximately : 2. Important Newly Emerging Viral Infection: 2) Middle EastRespiratory Syndrome (MERS)].	2017 Mar	Japan	
28237499	MERS-CoV spike nanoparticles protect mice from MERS-CoV infection.	2017 Mar 14	Netherlands	10.1016/j.vaccine.2017.02.012
28235643	Evolutionary and epidemiological analyses based on spike genes of porcineepidemic diarrhea virus circulating in Thailand in 2008-2015.	2017 Jun	Netherlands	10.1016/j.meegid.2017.02.014
28234937	Comparative pathology of rhesus macaque and common marmoset animal models withMiddle East respiratory syndrome coronavirus.	2017	United States	10.1371/journal.pone.0172093
28231295	The pathogens profile in children with otitis media with effusion and adenoidhypertrophy.	2017	United States	10.1371/journal.pone.0171049
28229163	[Prevalence of Dog circovirus in healthy and diarrhoeic dogs].	2017 Apr 19	Germany	10.15654/TPK-160701
28226273	Acute respiratory infections among returning Hajj pilgrims-Jordan, 2014.	2017 Apr	Netherlands	10.1016/j.jcv.2017.01.010
28224774	Comparison of Luminex NxTAG Respiratory Pathogen Panel and xTAG Respiratory ViralPanel FAST Version 2 for the Detection of Respiratory Viruses.	2017 May	Korea (South)	10.3343/alm.2017.37.3.267
28224252	Heat shock protein 70 in lung and kidney of specific-pathogen-free chickens is areceptor-associated protein that interacts with the binding domain of the spikeprotein of infectious bronchitis virus.	2017 Jun	Austria	10.1007/s00705-017-3280-x
28223175	High fatality rates and associated factors in two hospital outbreaks of MERS inDaejeon, the Republic of Korea.	2017 May	Canada	10.1016/j.ijid.2017.02.008
28223026	Development and application of nsp5-ELISA for the detection of antibody toinfectious bronchitis virus.	2017 May	Netherlands	10.1016/j.jviromet.2017.01.026
28221127	Serologic Evidence for MERS-CoV Infection in Dromedary Camels, Punjab, Pakistan,2012-2015.	2017 Mar	United States	10.3201/eid2303.161285
28220326	Simultaneous detection of severe acute respiratory syndrome, Middle Eastrespiratory syndrome, and related bat coronaviruses by real-time reversetranscription PCR.	2017 Jun	Austria	10.1007/s00705-017-3281-9
28218288	Detection of viral respiratory pathogens in mild and severe acute respiratoryinfections in Singapore.	2017 Feb 20	England	10.1038/srep42963
28216367	Identification and evaluation of potent Middle East respiratory syndromecoronavirus (MERS-CoV) 3CL(Pro) inhibitors.	2017 May	Netherlands	10.1016/j.antiviral.2017.02.007
28216251	SARS-CoV-Encoded Small RNAs Contribute to Infection-Associated Lung Pathology.	2017 Mar 8	United States	10.1016/j.chom.2017.01.015
28216233	Middle East respiratory syndrome (MERS) coronavirus: Putting one healthprinciples into practice?	2017 Apr	England	10.1016/j.tvjl.2017.02.002
28216184	Vaccine development for emerging virulent infectious diseases.	2017 Oct 4	Netherlands	10.1016/j.vaccine.2017.02.015
28216182	"""Your Health Essential for Your Hajj"": Muslim pilgrims' knowledge, attitudes andpractices regarding Middle East respiratory syndrome coronavirus (MERS-CoV)during Hajj season."	2017 May	Netherlands	10.1016/j.jiac.2017.01.006
28216179	The 17th International Congress on Infectious Diseases workshop on developinginfection prevention and control resources for low- and middle-income countries.	2017 Apr	Canada	10.1016/j.ijid.2017.01.040
28215912	Questionnaire-based analysis of infection prevention and control in healthcarefacilities in Saudi Arabia in regards to Middle East Respiratory Syndrome.	2017 Sep - Oct	England	10.1016/j.jiph.2016.11.008
28214731	Jumping species-a mechanism for coronavirus persistence and survival.	2017 Apr	Netherlands	10.1016/j.coviro.2017.01.002
28213873	First isolation and genetic characteristics of porcine sapeloviruses in Hunan,China.	2017 Jun	Austria	10.1007/s00705-017-3264-x
28212305	Epigenetic Landscape during Coronavirus Infection.	2017 Feb 15	Switzerland	10.3390/pathogens6010008
28205490	Diagnosing feline infectious peritonitis using the Sysmex XT-2000iV based onfrozen supernatants from cavitary effusions.	2017 May	United States	10.1177/1040638716689115
28203548	Doxycycline Induces Mitophagy and Suppresses Production of Interferon-beta inIPEC-J2 Cells.	2017	Switzerland	10.3389/fcimb.2017.00021
28202790	Reactivity of Porcine Epidemic Diarrhea Virus Structural Proteins to Antibodiesagainst Porcine Enteric Coronaviruses: Diagnostic Implications.	2017 May	United States	10.1128/JCM.02507-16
28199419	Early immune responses and development of pathogenesis of avian infectiousbronchitis viruses with different virulence profiles.	2017	United States	10.1371/journal.pone.0172275
28198455	Polymerase cross-linking spiral reaction (PCLSR) for detection of African swinefever virus (ASFV) in pigs and wild boars.	2017 Feb 15	England	10.1038/srep42903
28196409	Mental health status of people isolated due to Middle East Respiratory Syndrome.	2016	Korea (South)	10.4178/epih.e2016048
28193191	Effective inhibition of MERS-CoV infection by resveratrol.	2017 Feb 13	England	10.1186/s12879-017-2253-8
28191658	Interpatient mutational spectrum of human coronavirus-OC43 revealed by illuminasequencing.	2017 Aug	United States	10.1002/jmv.24780
28191331	Development of Dual TaqMan Based One-Step rRT-PCR Assay Panel for Rapid andAccurate Diagnostic Test of MERS-CoV: A Novel Human Coronavirus, Ahead of HajjPilgrimage.	2016 Nov	Iran	10.5812/ircmj.23874
28190504	Seroprevalence and risk factors for infection with equine coronavirus in healthyhorses in the USA.	2017 Feb	England	10.1016/j.tvjl.2017.01.007
28190501	Middle East respiratory syndrome (MERS) coronavirus and dromedaries.	2017 Feb	England	10.1016/j.tvjl.2016.12.020
28189714	The impact of co-infection of influenza A virus on the severity of Middle EastRespiratory Syndrome Coronavirus.	2017 May	England	10.1016/j.jinf.2017.02.001
28189413	Outcome of strict implementation of infection prevention control measures duringan outbreak of Middle East respiratory syndrome.	2017 May 1	United States	10.1016/j.ajic.2016.12.020
28188840	Comparison and evaluation of conventional RT-PCR, SYBR green I and TaqManreal-time RT-PCR assays for the detection of porcine epidemic diarrhea virus.	2017 Jun	England	10.1016/j.mcp.2017.02.002
28188693	Two Distinct Genotypes of Porcine Epidemic Diarrhoea Virus in Vaccinated PigFlocks in Shandong Province of China, 2012-2015.	2017 Oct	Germany	10.1111/tbed.12546
28185821	Public response to MERS-CoV in the Middle East: iPhone survey in six countries.	2017 Sep - Oct	England	10.1016/j.jiph.2016.11.015
28179007	Global research trends of World Health Organization's top eight emergingpathogens.	2017 Feb 8	England	10.1186/s12992-017-0233-9
28178957	Immunological aspects of the efficiency of protectotype vaccination strategyagainst chicken infectious bronchitis.	2017 Feb 8	England	10.1186/s12917-017-0963-1
28177862	Middle East Respiratory Syndrome.	2017 Feb 9	United States	10.1056/NEJMsr1408795
28177368	Nursery pig growth performance and tissue accretion modulation due to porcineepidemic diarrhea virus or porcine deltacoronavirus challenge.	2017 Jan	United States	10.2527/jas.2016.1000
28177112	Psychobehavioural responses to the 2014 Middle East respiratory syndrome-novelcorona virus (MERS CoV) among adults in two shopping malls in Jeddah, westernSaudi Arabia.	2017 Feb 1	Egypt	10.26719/2016.22.11.817
28175983	Glycyrrhizin inhibits porcine epidemic diarrhea virus infection and attenuatesthe proinflammatory responses by inhibition of high mobility group box-1 protein.	2017 Jun	Austria	10.1007/s00705-017-3259-7
28174054	Nidovirus RNA polymerases: Complex enzymes handling exceptional RNA genomes.	2017 Apr 15	Netherlands	10.1016/j.virusres.2017.01.023
28163021	Calling the shots.	2017 Mar	England	10.1016/S2213-2600(17)30039-5
28159230	Goblet cell depletion in small intestinal villous and crypt epithelium ofconventional nursing and weaned pigs infected with porcine epidemic diarrheavirus.	2017 Feb	England	10.1016/j.rvsc.2016.10.009
28159163	Epidemic and Emerging Coronaviruses (Severe Acute Respiratory Syndrome and MiddleEast Respiratory Syndrome).	2017 Mar	United States	10.1016/j.ccm.2016.11.007
28159160	Other Community Respiratory Viruses.	2017 Mar	United States	10.1016/j.ccm.2016.11.003
28158275	Early endonuclease-mediated evasion of RNA sensing ensures efficient coronavirusreplication.	2017 Feb	United States	10.1371/journal.ppat.1006195
28156114	Sesquiterpenoids with Various Carbocyclic Skeletons from the Flowers ofChrysanthemum indicum.	2017 Feb 24	United States	10.1021/acs.jnatprod.6b00694
28153558	Middle East respiratory syndrome coronavirus (MERS-CoV) outbreak in South Korea,2015: epidemiology, characteristics and public health implications.	2017 Feb	England	10.1016/j.jhin.2016.10.008
28149861	An effective DNA vaccine platform for Middle East respiratory syndromecoronavirus.	2016 Dec	China	10.21037/atm.2016.11.40
28149491	Evidence of human coroanvirus (229E), in patients with respiratory infection,Iran, 2015: the first report.	2016 Oct	Iran	
28148787	The Severe Acute Respiratory Syndrome Coronavirus Nucleocapsid Inhibits Type IInterferon Production by Interfering with TRIM25-Mediated RIG-I Ubiquitination.	2017 Apr 15	United States	10.1128/JVI.02143-16
28148786	Neurovirulent Murine Coronavirus JHM.SD Uses Cellular Zinc Metalloproteases forVirus Entry and Cell-Cell Fusion.	2017 Apr 15	United States	10.1128/JVI.01564-16
28143984	In Situ Tagged nsp15 Reveals Interactions with CoronavirusReplication/Transcription Complex-Associated Proteins.	2017 Jan 31	United States	10.1128/mBio.02320-16
28133694	Spontaneous intracranial hemorrhage in a patient with Middle East respiratorysyndrome corona virus.	2017 Feb	Saudi Arabia	10.15537/smj.2017.2.16255
28132571	The diagnosis and management of respiratory viral infections in cystic fibrosis.	2017 Mar	England	10.1080/17476348.2017.1288102
28131646	Resource impact of managing suspected Middle East respiratory syndrome patientsin a UK teaching hospital.	2017 Mar	England	10.1016/j.jhin.2016.12.010
28128262	Billion-dollar project aims to prep vaccines before epidemics hit.	2017 Jan 18	England	10.1038/nature.2017.21329
28128003	Current and future developments in the treatment of virus-inducedhypercytokinemia.	2017 Feb	England	10.4155/fmc-2016-0181
28121202	Progress of Middle East respiratory syndrome coronavirus vaccines: a patentreview.	2017 Jun	England	10.1080/13543776.2017.1281248
28120330	Use of an Automated Nested Multiplex Respiratory Pathogen PCR Panel Postmortem inthe Pediatric Forensic Setting.	2017 Sep	United States	10.1111/1556-4029.13415
28119682	One-Pot Reverse Transcriptional Loop-Mediated Isothermal Amplification (RT-LAMP)for Detecting MERS-CoV.	2016	Switzerland	10.3389/fmicb.2016.02166
28118607	Middle east respiratory syndrome corona virus spike glycoprotein suppressesmacrophage responses via DPP4-mediated induction of IRAK-M and PPARgamma.	2017 Feb 7	United States	10.18632/oncotarget.14754
28117718	Novel Approach for Isolation and Identification of Porcine Epidemic DiarrheaVirus (PEDV) Strain NJ Using Porcine Intestinal Epithelial Cells.	2017 Jan 21	Switzerland	10.3390/v9010019
28116527	Comparative genomics of QX-like infectious bronchitis viruses in Korea.	2017 May	Austria	10.1007/s00705-016-3208-x
28114867	Cecal infarction in neonatal calves.	2017 Mar	United States	10.1177/1040638716688046
28112564	Frequency, clinicopathological features and phylogenetic analysis of felinemorbillivirus in cats in Istanbul, Turkey.	2017 Dec	England	10.1177/1098612X16686728
28112000	Evaluation of polyphenols from Broussonetia papyrifera as coronavirus proteaseinhibitors.	2017 Dec	England	10.1080/14756366.2016.1265519
28110779	Transmissible gastroenteritis virus does not suppress IFN-beta induction but issensitive to IFN in IPEC-J2 cells.	2017 Feb	Netherlands	10.1016/j.vetmic.2016.12.031
28110778	Identification of a novel recombinant virulent avian infectious bronchitis virus.	2017 Feb	Netherlands	10.1016/j.vetmic.2016.12.038
28110493	Print media coverage of Ebola Virus Disease, Middle East Respiratory Syndrome andpertussis.	2017 Jun	Australia	10.1111/1753-6405.12637
28109912	IFN-lambda preferably inhibits PEDV infection of porcine intestinal epithelialcells compared with IFN-alpha.	2017 Apr	Netherlands	10.1016/j.antiviral.2017.01.012
28109842	Reverse transcriptase loop-mediated isothermal amplification for the detection offeline coronavirus.	2017 May	Netherlands	10.1016/j.jviromet.2017.01.009
28108730	The relationship between liver-kidney impairment and viral load afternephropathogenic infectious bronchitis virus infection in embryonic chickens.	2017 Jun 1	England	10.3382/ps/pew455
28108025	Viral-induced suppression of self-reactive T cells: Lessons from neurotropiccoronavirus-induced demyelination.	2017 Jul 15	Netherlands	10.1016/j.jneuroim.2017.01.003
28104849	A half-billion-dollar bid to head off emerging diseases.	2017 Jan 20	United States	10.1126/science.355.6322.237
28104327	Clinical validation of 3 commercial real-time reverse transcriptase polymerasechain reaction assays for the detection of Middle East respiratory syndromecoronavirus from upper respiratory tract specimens.	2017 Apr	United States	10.1016/j.diagmicrobio.2017.01.003
28103598	Coronavirus Infections in the Central Nervous System and Respiratory Tract ShowDistinct Features in Hospitalized Children.	2016	Switzerland	10.1159/000453066
28099453	Elimination of Porcine Epidemic Diarrhea Virus in an Animal Feed ManufacturingFacility.	2017	United States	10.1371/journal.pone.0169612
28095455	Novel Porcine Epidemic Diarrhea Virus (PEDV) Variants with Large Deletions in theSpike (S) Gene Coexist with PEDV Strains Possessing an Intact S Gene in DomesticPigs in Japan: A New Disease Situation.	2017	United States	10.1371/journal.pone.0170126
28092927	Preventive behaviors by the level of perceived infection sensitivity during theKorea outbreak of Middle East Respiratory Syndrome in 2015.	2016	Korea (South)	10.4178/epih.e2016051
28088167	Randomized, double-blind, placebo-controlled clinical trial to assess the safetyand effectiveness of a novel dual-action oral topical formulation against upperrespiratory infections.	2017 Jan 14	England	10.1186/s12879-016-2177-8
28087375	Super-oxidized water inactivates major viruses circulating in swine farms.	2017 Apr	Netherlands	10.1016/j.jviromet.2017.01.002
28083520	Prevalence of Diabetes in the 2009 Influenza A (H1N1) and the Middle EastRespiratory Syndrome Coronavirus: A Systematic Review and Meta-Analysis.	2016 Dec 9	Italy	10.4081/jphr.2016.733
28082362	Case characteristics among Middle East respiratory syndrome coronavirus outbreakand non-outbreak cases in Saudi Arabia from 2012 to 2015.	2017 Jan 12	England	10.1136/bmjopen-2016-011865
28081857	Vaccination against infectious bronchitis virus: A continuous challenge.	2017 Jul	Netherlands	10.1016/j.vetmic.2017.01.002
28081264	The Important Role of Lipid Raft-Mediated Attachment in the Infection of CulturedCells by Coronavirus Infectious Bronchitis Virus Beaudette Strain.	2017	United States	10.1371/journal.pone.0170123
28081049	The First Infant Death Associated With Human Coronavirus NL63 Infection.	2017 Feb	United States	10.1097/INF.0000000000001390
28079137	X-ray Structure and Enzymatic Activity Profile of a Core Papain-like Protease ofMERS Coronavirus with utility for structure-based drug design.	2017 Jan 12	England	10.1038/srep40292
28077798	Uniquely conserved immunosuppressive viral exoribonucleases.	2017 Jan 24	United States	10.18632/oncotarget.14548
28077633	Surveillance of Bat Coronaviruses in Kenya Identifies Relatives of HumanCoronaviruses NL63 and 229E and Their Recombination History.	2017 Mar 1	United States	10.1128/JVI.01953-16
28077074	Single- and multiple viral respiratory infections in children: disease andmanagement cannot be related to a specific pathogen.	2017 Jan 11	England	10.1186/s12879-016-2118-6
28070089	Development of a one-run real-time PCR detection system for pathogens associatedwith bovine respiratory disease complex.	2017 Mar 18	Japan	10.1292/jvms.16-0489
28067571	Middle East respiratory syndrome coronavirus (MERS-CoV) infection.	2017 Jan 2	England	10.12968/hmed.2017.78.1.23
28067078	Antiviral therapy for respiratory viral infections in immunocompromised patients.	2017 Apr	England	10.1080/14787210.2017.1279970
28065579	Roles of regulatory T cells and IL-10 in virus-induced demyelination.	2017 Jul 15	Netherlands	10.1016/j.jneuroim.2017.01.001
28062013	Origin and evolution of LX4 genotype infectious bronchitis coronavirus in China.	2017 Jan	Netherlands	10.1016/j.vetmic.2016.11.014
28062000	Identification and molecular characterization of a novel serotype infectiousbronchitis virus (GI-28) in China.	2017 Jan	Netherlands	10.1016/j.vetmic.2016.12.017
28057317	Factors Influencing Emergency Nurses' Burnout During an Outbreak of Middle EastRespiratory Syndrome Coronavirus in Korea.	2016 Dec	Korea (South)	10.1016/j.anr.2016.10.002
28056953	Understanding the early dynamics of the 2014 porcine epidemic diarrhea virus(PEDV) outbreak in Ontario using the incidence decay and exponential adjustment(IDEA) model.	2017 Jan 5	England	10.1186/s12917-016-0922-2
28056850	Outbreak of Middle East respiratory syndrome coronavirus in Saudi Arabia: aretrospective study.	2017 Jan 5	England	10.1186/s12879-016-2137-3
28051336	Social Big Data Analysis of Information Spread and Perceived Infection RiskDuring the 2015 Middle East Respiratory Syndrome Outbreak in South Korea.	2017 Jan	United States	10.1089/cyber.2016.0126
28050021	Systematic, active surveillance for Middle East respiratory syndrome coronavirusin camels in Egypt.	2017 Jan 4	United States	10.1038/emi.2016.130
28050020	Identification and evolutionary dynamics of two novel human coronavirus OC43genotypes associated with acute respiratory infections: phylogenetic,spatiotemporal and transmission network analyses.	2017 Jan 4	United States	10.1038/emi.2016.132
28049440	An assessment of the level of concern among hospital-based health-care workersregarding MERS outbreaks in Saudi Arabia.	2017 Jan 3	England	10.1186/s12879-016-2096-8
28045037	Nucleocapsid Interacts with NPM1 and Protects it from Proteolytic Cleavage,Enhancing Cell Survival, and is Involved in PEDV Growth.	2017 Jan 3	England	10.1038/srep39700
28044277	Electron microscopy studies of the coronavirus ribonucleoprotein complex.	2017 Mar	Germany	10.1007/s13238-016-0352-8
28040513	Novel chimeric virus-like particles vaccine displaying MERS-CoV receptor-bindingdomain induce specific humoral and cellular immune response in mice.	2017 Apr	Netherlands	10.1016/j.antiviral.2016.12.019
30802381	Myong Ji Hospital MERS Preparedness and Response Project (The emergence ofemerging infectious disease response system).	2017	England	
30702832	Research on the Mechanism of Cross-species Infection and Transmission forAnimal-origin Emerging and Re-emerging Zoonosis Has Won Support by the NationalKey Research and Development Program of China.	2017 Jan	China	
29745111	Effects of respiratory viruses on febrile neutropenia attacks in children.	2017	Turkey	10.24953/turkjped.2017.05.002
28035001	Structural and Molecular Evidence Suggesting Coronavirus-driven Evolution ofMouse Receptor.	2017 Feb 10	United States	10.1074/jbc.M116.764266
28031370	Binding of the Methyl Donor S-Adenosyl-l-Methionine to Middle East RespiratorySyndrome Coronavirus 2'-O-Methyltransferase nsp16 Promotes Recruitment of theAllosteric Activator nsp10.	2017 Mar 1	United States	10.1128/JVI.02217-16
28018942	Murine Leukemia Virus (MLV)-based Coronavirus Spike-pseudotyped ParticleProduction and Infection.	2016 Dec 5	United States	10.21769/BioProtoc.2035
28011972	Four cases with Kawasaki disease and viral infection: aetiology or association.	2016 Dec 1	Italy	
28009529	High Prevalence of Middle East Respiratory Coronavirus in Young Dromedary Camelsin Jordan.	2017 Feb	United States	10.1089/vbz.2016.2062
28008928	Cryo-electron microscopy structures of the SARS-CoV spike glycoprotein reveal aprerequisite conformational state for receptor binding.	2017 Jan	England	10.1038/cr.2016.152
28005234	The genetic diversity and complete genome analysis of two novel porcinedeltacoronavirus isolates in Thailand in 2015.	2017 Apr	United States	10.1007/s11262-016-1413-z
28003490	Lineage A Betacoronavirus NS2 Proteins and the Homologous Torovirus Berne pp1aCarboxy-Terminal Domain Are Phosphodiesterases That Antagonize Activation ofRNase L.	2017 Mar 1	United States	10.1128/JVI.02201-16
27999962	Human lung ex vivo infection models.	2017 Mar	Germany	10.1007/s00441-016-2546-z
27999426	A camel-derived MERS-CoV with a variant spike protein cleavage site and distinctfusion activation properties.	2016 Dec 21	United States	10.1038/emi.2016.125
27999424	Polyphyletic origin of MERS coronaviruses and isolation of a novel clade A strainfrom dromedary camels in the United Arab Emirates.	2016 Dec 21	United States	10.1038/emi.2016.129
27999325	Pharmacokinetics of the Antiviral Lectin Griffithsin Administered by DifferentRoutes Indicates Multiple Potential Uses.	2016 Dec 17	Switzerland	10.3390/v8120331
27997933	From plague to MERS: coordinating Australia's response to emerging infectiousdiseases.	2016 Dec 14	Australia	10.17061/phrp2651654
27995863	Discovery of a novel accessory protein NS7a encoded by porcine deltacoronavirus.	2017 Feb	England	10.1099/jgv.0.000690
27991537	The Identification and Characterization of Two Novel Epitopes on the NucleocapsidProtein of the Porcine Epidemic Diarrhea Virus.	2016 Dec 19	England	10.1038/srep39010
27989237	Modernising epidemic science: enabling patient-centred research during epidemics.	2016 Dec 19	England	10.1186/s12916-016-0760-x
27986520	Delayed management of Staphyloccocus aureus infective endocarditis in a MiddleEast respiratory syndrome coronavirus possible case hospitalized in 2015 inParis, France.	2017 Jun	England	10.1016/j.cmi.2016.11.021
27984784	Porcine deltacoronavirus nsp5 inhibits interferon-beta production through thecleavage of NEMO.	2017 Feb	United States	10.1016/j.virol.2016.12.005
27976828	Clinically mild encephalopathy with a reversible splenial lesion andnonconvulsive status epilepticus in a schizophrenic patient with neurolepticmalignant syndrome.	2017 Mar	Australia	10.1111/pcn.12492
27974570	Channel-Inactivating Mutations and Their Revertant Mutants in the EnvelopeProtein of Infectious Bronchitis Virus.	2017 Mar 1	United States	10.1128/JVI.02158-16
27973413	Characterization of an Immunodominant Epitope in the Endodomain of theCoronavirus Membrane Protein.	2016 Dec 10	Switzerland	10.3390/v8120327
27966107	The Middle East Respiratory Syndrome Coronavirus - A Continuing Risk to GlobalHealth Security.	2017	United States	10.1007/5584_2016_133
27965448	The Conserved Coronavirus Macrodomain Promotes Virulence and Suppresses theInnate Immune Response during Severe Acute Respiratory Syndrome CoronavirusInfection.	2016 Dec 13	United States	10.1128/mBio.01721-16
27964998	Vaccines for porcine epidemic diarrhea virus and other swine coronaviruses.	2017 Jul	Netherlands	10.1016/j.vetmic.2016.11.029
27956136	Prophylactic and therapeutic intranasal administration with an immunomodulator,Hiltonol((R)) (Poly IC:LC), in a lethal SARS-CoV-infected BALB/c mouse model.	2017 Mar	Netherlands	10.1016/j.antiviral.2016.12.007
27943331	Genomic investigation of piglet resilience following porcine epidemic diarrheaoutbreaks.	2017 Apr	England	10.1111/age.12522
27943329	Viral pathogens among elderly people with acute respiratory infections inShanghai, China: Preliminary results from a laboratory-based surveillance,2012-2015.	2017 Oct	United States	10.1002/jmv.24751
27940937	Risk factors for transmission of Middle East respiratory syndrome coronavirusinfection during the 2015 outbreak in South Korea.	2017 Mar 1	United States	10.1093/cid/ciw768
27939164	Isolation, genomic characterization, and pathogenicity of a Chinese porcinedeltacoronavirus strain CHN-HN-2014.	2016 Nov 30	Netherlands	10.1016/j.vetmic.2016.10.022
27938689	Quantifying the effect of lactogenic antibody on porcine epidemic diarrhea virusinfection in neonatal piglets.	2016 Dec 25	Netherlands	10.1016/j.vetmic.2016.11.002
27938680	Full genome analysis of Australian infectious bronchitis viruses suggestsfrequent recombination events between vaccine strains and multiplephylogenetically distant avian coronaviruses of unknown origin.	2016 Dec 25	Netherlands	10.1016/j.vetmic.2016.11.003
27938678	Inter-laboratory study to characterize the detection of serum antibodies againstporcine epidemic diarrhoea virus.	2016 Dec 25	Netherlands	10.1016/j.vetmic.2016.11.020
27937060	Update on therapeutic options for Middle East Respiratory Syndrome Coronavirus(MERS-CoV).	2017 Mar	England	10.1080/14787210.2017.1271712
27937012	Planning for the unexpected: Ebola virus, Zika virus, what's next?	2016 Dec 2	England	10.12968/hmed.2016.77.12.704
27936982	MERS-CoV spike protein: a key target for antivirals.	2017 Feb	England	10.1080/14728222.2017.1271415
27936019	Ultrasensitive Detection of Porcine Epidemic Diarrhea Virus from Fecal SamplesUsing Functionalized Nanoparticles.	2016	United States	10.1371/journal.pone.0167325
27933782	Integration of Global Analyses of Host Molecular Responses with Clinical Data ToEvaluate Pathogenesis and Advance Therapies for Emerging and Re-emerging ViralInfections.	2016 Nov 11	United States	10.1021/acsinfecdis.6b00104
27932291	Influenza not MERS CoV among returning Hajj and Umrah pilgrims with respiratoryillness, Kashmir, north India, 2014-15.	2017 Jan - Feb	Netherlands	10.1016/j.tmaid.2016.12.002
27932285	Candidate new rotavirus species in Schreiber's bats, Serbia.	2017 Mar	Netherlands	10.1016/j.meegid.2016.12.002
27932284	Genetic diversity of coronaviruses in bats in Lao PDR and Cambodia.	2017 Mar	Netherlands	10.1016/j.meegid.2016.11.029
27931933	Diagnostic evaluation of assays for detection of antibodies against porcineepidemic diarrhea virus (PEDV) in pigs exposed to different PEDV strains.	2016 Dec 1	Netherlands	10.1016/j.prevetmed.2016.11.005
27929561	[MERS or mers?].	2016 Dec	Norway	10.4045/tidsskr.16.0931
27929452	Knowledge, Attitudes and Behaviours of Healthcare Workers in the Kingdom of SaudiArabia to MERS Coronavirus and Other Emerging Infectious Diseases.	2016 Dec 6	Switzerland	10.3390/ijerph13121214
27928919	Pathogenicity characteristics of an Iranian variant-2 (IS-1494) like infectiousbronchitis virus in experimentally infected SPF chickens.	2016	Slovakia	10.4149/av_2016_04_393
27928918	Characterization and phylogenetic analysis of new bat astroviruses detected inGabon, Central Africa.	2016	Slovakia	10.4149/av_2016_04_386
27924415	Detection of infectious bronchitis virus 793B, avian metapneumovirus, Mycoplasmagallisepticum and Mycoplasma synoviae in poultry in Ethiopia.	2017 Feb	United States	10.1007/s11250-016-1195-2
27922570	Developing a Simulation-Based Training Program for the Prehospital Professionalsand Students on the Management of Middle East Respiratory Syndrome.	2016 Dec	United States	10.1097/SIH.0000000000000198
27919122	Effective risk governance requires risk communication experts.	2016	Korea (South)	10.4178/epih.e2016055
27919121	Psychological trauma of Middle East Respiratory Syndrome victims and bereavedfamilies.	2016	Korea (South)	10.4178/epih.e2016054
27918958	Drivers of airborne human-to-human pathogen transmission.	2017 Feb	Netherlands	10.1016/j.coviro.2016.11.006
27917677	Infectious bronchitis vaccine virus detection and part-S1 genetic variationfollowing single or dual inoculation in broiler chicks.	2017 Jun	England	10.1080/03079457.2016.1268675
27916855	Comparative Proteome Analysis of Porcine Jejunum Tissues in Response to aVirulent Strain of Porcine Epidemic Diarrhea Virus and Its Attenuated Strain.	2016 Nov 29	Switzerland	10.3390/v8120323
27916811	Design, Synthesis and Biological Evaluation of Novel Primaquine-Cinnamic AcidConjugates of the Amide and Acylsemicarbazide Type.	2016 Nov 28	Switzerland	10.3390/molecules21121629
27914145	Differential Cell Count and CRP Level in Blood as Predictors for Middle EastRespiratory Syndrome Coronavirus Infection in Acute Febrile Patients duringNosocomial Outbreak.	2017 Jan	Korea (South)	10.3346/jkms.2017.32.1.151
27905938	The impact of epidemics on labor market: identifying victims of the Middle EastRespiratory Syndrome in the Korean labor market.	2016 Dec 1	England	10.1186/s12939-016-0483-9
27905101	A review on antiviral activity of the Himalayan medicinal plants traditionallyused to treat bronchitis and related symptoms.	2017 Feb	England	10.1111/jphp.12669
27903740	Protective T Cell Responses Featured by Concordant Recognition of Middle EastRespiratory Syndrome Coronavirus-Derived CD8+ T Cell Epitopes and Host MHC.	2017 Jan 15	United States	10.4049/jimmunol.1601542
27902373	Feline coronavirus replication is affected by both cyclophilin A and cyclophilinB.	2017 Feb	England	10.1099/jgv.0.000663
27902312	Genetic mutations in live infectious bronchitis vaccine viruses following singleor dual in vitro infection of tracheal organ cultures.	2016 Dec	England	10.1099/jgv.0.000628
27901465	Livestock Susceptibility to Infection with Middle East Respiratory SyndromeCoronavirus.	2017 Feb	United States	10.3201/eid2302.161239
27900364	Analysis of intrapatient heterogeneity uncovers the microevolution of Middle Eastrespiratory syndrome coronavirus.	2016 Nov	United States	10.1101/mcs.a001214
27899678	Virus Variation Resource - improved response to emergent viral outbreaks.	2017 Jan 4	England	10.1093/nar/gkw1065
27899228	The recombinant N-terminal domain of spike proteins is a potential vaccineagainst Middle East respiratory syndrome coronavirus (MERS-CoV) infection.	2017 Jan 3	Netherlands	10.1016/j.vaccine.2016.11.064
27899161	Multiple molecular detection of respiratory viruses and associated signs ofairway inflammation in racehorses.	2016 Nov 29	England	10.1186/s12985-016-0657-5
27899100	Clinical determinants of the severity of Middle East respiratory syndrome (MERS):a systematic review and meta-analysis.	2016 Nov 29	England	10.1186/s12889-016-3881-4
30550651	SARS, MERS and coronavirus infections.	2016 Dec	Japan	
29941687	Gene regulatory function and cellular partners of SARS-associated coronavirusnucleocapsid protein.	2016 Dec	China	
