PMID	title	date	location	doi
16183666	Experience of using convalescent plasma for severe acute respiratory syndromeamong healthcare workers in a Taiwan hospital.	2005 Nov	England	10.1093/jac/dki346
16183217	Cellular composition and interferon-gamma expression of the local inflammatoryresponse in feline infectious peritonitis (FIP).	2005 Nov 30	Netherlands	10.1016/j.vetmic.2005.07.017
16182383	Improved detection of bovine coronavirus N gene in faeces of calves infectednaturally by a semi-nested PCR assay and an internal control.	2006 Feb	Netherlands	10.1016/j.jviromet.2005.08.005
16181227	Post-SARS sickness syndrome manifestations and endocrinopathy: how, why, and sowhat?	2005 Oct	England	10.1111/j.1365-2265.2005.02361.x
16178983	Rhabdomyolysis associated with acute renal failure in patients with severe acuterespiratory syndrome.	2005 Oct	England	10.1111/j.1368-5031.2005.00540.x
16176106	[Expression of SARS spike gene in Shizomycete pombe].	2005 Jul	China	
16176089	[Expression of the recombinant SARS coronavirus nucleocapsid protein in Pichiapastoris and identification of its bioactivity].	2005 Jul	China	
16174563	Expression of synthetic neutralizing epitope of porcine epidemic diarrhea virusfused with synthetic B subunit of Escherichia coli heat-labile enterotoxin intobacco plants.	2006 Mar	United States	10.1016/j.pep.2005.07.026
16174304	Molecular signature of clinical severity in recovering patients with severe acuterespiratory syndrome coronavirus (SARS-CoV).	2005 Sep 21	England	10.1186/1471-2164-6-132
16174089	Similarities of immune reactions between hepatitis C and severe acute respiratorysyndrome-associated coronavirus infections.	2005 Oct	Australia	10.1111/j.1440-1746.2005.03850.x
16173783	Properties of isonucleotide-incorporated oligodeoxynucleotides and inhibition ofthe expression of spike protein of SARS-CoV.	2005 Sep-Oct	United States	10.1021/bc049769h
16173022	False positive antibody results against human T-cell lymphotropic virus inpatients with severe acute respiratory syndrome.	2005 Nov	United States	10.1002/jmv.20460
16171519	Generation of human antibody fragments recognizing distinct epitopes of thenucleocapsid (N) SARS-CoV protein using a phage display approach.	2005 Sep 19	England	10.1186/1471-2334-5-73
16171460	Real-time reverse transcription PCR (qRT-PCR) and its potential use in clinicaldiagnosis.	2005 Oct	England	10.1042/CS20050086
16170752	Association between mannose-binding lectin gene polymorphisms and susceptibilityto severe acute respiratory syndrome coronavirus infection.	2005 Oct 15	United States	10.1086/491479
16169905	Severe acute respiratory syndrome coronavirus-like virus in Chinese horseshoebats.	2005 Sep 27	United States	10.1073/pnas.0506735102
16166518	Structure of SARS coronavirus spike receptor-binding domain complexed withreceptor.	2005 Sep 16	United States	10.1126/science.1116480
16166506	Structural biology. Adaptation of SARS coronavirus to humans.	2005 Sep 16	United States	10.1126/science.1118817
16164833	T-Cell response profiling to biological threat agents including the SARScoronavirus.	2005 Jul-Sep	England	10.1177/039463200501800312
16163626	Detection of severe acute respiratory syndrome coronavirus in the brain:potential role of the chemokine mig in pathogenesis.	2005 Oct 15	United States	10.1086/444461
16160171	Stem-loop IV in the 5' untranslated region is a cis-acting element in bovinecoronavirus defective interfering RNA replication.	2005 Oct	United States	10.1128/JVI.79.19.12434-12446.2005
16159544	[SARS, avian influenza, and human metapneumovirus infection].	2005 Aug-Sep	Spain	10.1157/13078803
16157265	The interaction of the SARS coronavirus non-structural protein 10 with thecellular oxido-reductase system causes an extensive cytopathic effect.	2005 Oct	Netherlands	10.1016/j.jcv.2004.12.019
16157050	Severe acute respiratory syndrome: vaccine on the way.	2005 Sep 5	China	
16156956	Direct template matching reveals a host subcellular membrane gyroid cubicstructure that is associated with SARS virus.	2005	England	10.1179/135100005X57373
16156097	Sensitive detection of SARS coronavirus RNA by a novel asymmetric multiplexnested RT-PCR amplification coupled with oligonucleotide microarrayhybridization.	2005	United States	10.1385/1-59259-923-0:59
16155806	Bcl-2 inhibits the caspase-dependent apoptosis induced by SARS-CoV withoutaffecting virus replication kinetics.	2006 Feb	Austria	10.1007/s00705-005-0632-8
16153744	Using an integrated infection control strategy during outbreak control tominimize nosocomial infection of severe acute respiratory syndrome amonghealthcare workers.	2006 Feb	England	10.1016/j.jhin.2005.02.011
16153058	Screening and identification of linear B-cell epitopes and entry-blocking peptideof severe acute respiratory syndrome (SARS)-associated coronavirus usingsynthetic overlapping peptide library.	2005 Sep-Oct	United States	10.1021/cc0500607
16152762	Protection of mammalian cells from severe acute respiratory syndrome coronavirusinfection by equine neutralizing antibody.	2005	England	
16145108	Human coronavirus NL-63 infections in children: a 1-year study.	2005 Sep	United States	10.1128/JCM.43.9.4567-4573.2005
16144805	Optimal word sizes for dissimilarity measures and estimation of the degree ofdissimilarity between DNA sequences.	2005 Nov 15	England	10.1093/bioinformatics/bti658
16144519	SARS-CoV genome polymorphism: a bioinformatics study.	2005 Feb	China	10.1016/s1672-0229(05)03004-4
16143815	Activation of NF-kappaB by the full-length nucleocapsid protein of the SARScoronavirus.	2005 Sep	China	10.1111/j.1745-7270.2005.00082.x
16142653	Survival of severe acute respiratory syndrome coronavirus.	2005 Oct 1	United States	10.1086/433186
16140765	Molecular evolution analysis and geographic investigation of severe acuterespiratory syndrome coronavirus-like virus in palm civets at an animal marketand on farms.	2005 Sep	United States	10.1128/JVI.79.18.11892-11900.2005
16140741	Single amino acid substitutions in the severe acute respiratory syndromecoronavirus spike glycoprotein determine viral entry and immunogenicity of amajor neutralizing domain.	2005 Sep	United States	10.1128/JVI.79.18.11638-11646.2005
16139595	Molecular interactions in the assembly of coronaviruses.	2005	United States	10.1016/S0065-3527(05)64006-7
16137782	The complete sequence of the bovine torovirus genome.	2006 Jan	Netherlands	10.1016/j.virusres.2005.07.005
16137773	Differential detection of turkey coronavirus, infectious bronchitis virus, andbovine coronavirus by a multiplex polymerase chain reaction.	2006 Jan	Netherlands	10.1016/j.jviromet.2005.07.007
16137658	Selection of and recombination between minor variants lead to the adaptation ofan avian coronavirus to primate cells.	2005 Oct 21	United States	10.1016/j.bbrc.2005.08.105
16133409	Double-antigen sandwich ELISA for detection of antibodies to SARS-associatedcoronavirus in human serum.	2005 Aug	Germany	10.1007/s10096-005-1378-7
16132115	Characterization of neutralizing monoclonal antibodies recognizing a 15-residuesepitope on the spike protein HR2 region of severe acute respiratory syndromecoronavirus (SARS-CoV).	2005 Oct	England	10.1007/s11373-005-9004-3
16131092	Selective immobilization of fusion proteins on poly(hydroxyalkanoate) microbeads.	2005 Sep 1	United States	10.1021/ac0505223
16131020	Efficient and quick inactivation of SARS coronavirus and other microbes exposedto the surfaces of some metal catalysts.	2005 Jun	China	
16129616	A probable role for IFN-gamma in the development of a lung immunopathology inSARS.	2005 Oct 7	England	10.1016/j.cyto.2005.07.007
16129340	Rational monoclonal antibody development to emerging pathogens, biothreat agentsand agents of foreign animal disease: The antigen scale.	2005 Sep	England	10.1016/j.tvjl.2004.04.021
16128623	Design of wide-spectrum inhibitors targeting coronavirus main proteases.	2005 Oct	United States	10.1371/journal.pbio.0030324
16125443	Recent highlights in the development of new antiviral drugs.	2005 Oct	England	10.1016/j.mib.2005.08.010
16122388	The SARS coronavirus S glycoprotein receptor binding domain: fine mapping andfunctional characterization.	2005 Aug 25	England	10.1186/1743-422X-2-73
16121382	Replication of respiratory viruses, particularly influenza virus, rhinovirus, andcoronavirus in HuH7 hepatocarcinoma cell line.	2005 Oct	United States	10.1002/jmv.20449
16121380	Respiratory disease caused by a species B2 adenovirus in a military camp inTurkey.	2005 Oct	United States	10.1002/jmv.20441
16121372	Rapid and sensitive detection of multiple genes from the SARS-coronavirus usingquantitative RT-PCR with dual systems.	2005 Oct	United States	10.1002/jmv.20432
16121363	A serological survey on neutralizing antibody titer of SARS convalescent sera.	2005 Oct	United States	10.1002/jmv.20431
16120590	[A preliminary study of the structure prediction and expression of SARS-CoV spikeprotein].	2005 Jul	China	
16118891	Severe acute respiratory syndrome coronavirus infection in children.	2005 Aug	Australia	10.1111/j.1442-200x.2005.02092.x
16118271	Cloning of a human parvovirus by molecular screening of respiratory tractsamples.	2005 Sep 6	United States	10.1073/pnas.0504666102
16116432	Using siRNA in prophylactic and therapeutic regimens against SARS coronavirus inRhesus macaque.	2005 Sep	United States	10.1038/nm1280
16116101	Protease-mediated enhancement of severe acute respiratory syndrome coronavirusinfection.	2005 Aug 30	United States	10.1073/pnas.0503203102
16115693	Anti-SARS coronavirus 3C-like protease effects of Isatis indigotica root andplant-derived phenolic compounds.	2005 Oct	Netherlands	10.1016/j.antiviral.2005.07.002
16115318	Chloroquine is a potent inhibitor of SARS coronavirus infection and spread.	2005 Aug 22	England	10.1186/1743-422X-2-69
16112670	Molecular evolution and multilocus sequence typing of 145 strains of SARS-CoV.	2005 Sep 12	England	10.1016/j.febslet.2005.07.075
16112641	Characterization and application of monoclonal antibodies against N protein ofSARS-coronavirus.	2005 Oct 14	United States	10.1016/j.bbrc.2005.08.032
16112612	Anti-SARS-CoV IgG response in relation to disease severity of severe acuterespiratory syndrome.	2006 Feb	Netherlands	10.1016/j.jcv.2005.07.005
16111269	[Diagnostic tests: SARS-Corona virus].	2005 Jul	Japan	
16111268	[Diagnostic tests: Corona virus].	2005 Jul	Japan	
16110580	SARS vaccine protective in mice.	2005 Aug	United States	10.3201/eid1108.041003
16107980	Characterization of viral agents causing acute respiratory infection in a SanFrancisco University Medical Center Clinic during the influenza season.	2005 Sep 15	United States	10.1086/432800
16107979	Biosafety level 3 laboratory for autopsies of patients with severe acuterespiratory syndrome: principles, practices, and prospects.	2005 Sep 15	United States	10.1086/432720
16107218	G0/G1 arrest and apoptosis induced by SARS-CoV 3b protein in transfected cells.	2005 Aug 17	England	10.1186/1743-422X-2-66
16104827	Croup is associated with the novel coronavirus NL63.	2005 Aug	United States	10.1371/journal.pmed.0020240
16103615	Outbreak of severe acute respiratory syndrome in southern Taiwan, 2003.	2005 Aug	United States	
16103202	Intracellular localization of the severe acute respiratory syndrome coronavirusnucleocapsid protein: absence of nucleolar accumulation during infection andafter expression as a recombinant protein in vero cells.	2005 Sep	United States	10.1128/JVI.79.17.11507-11512.2005
16103198	The severe acute respiratory syndrome coronavirus nucleocapsid protein isphosphorylated and localizes in the cytoplasm by 14-3-3-mediated translocation.	2005 Sep	United States	10.1128/JVI.79.17.11476-11486.2005
16103185	A severe acute respiratory syndrome-associated coronavirus-specific proteinenhances virulence of an attenuated murine coronavirus.	2005 Sep	United States	10.1128/JVI.79.17.11335-11342.2005
16102649	The clinical presentation and outcomes of children infected with newly identifiedrespiratory tract viruses.	2005 Sep	United States	10.1016/j.idc.2005.05.009
16102324	Posttraumatic stress after SARS.	2005 Aug	United States	10.3201/eid1108.041083
16102311	Human coronavirus NL63, France.	2005 Aug	United States	10.3201/eid1108.050110
16101804	Amotosalen photochemical inactivation of severe acute respiratory syndromecoronavirus in human platelet concentrates.	2005 Aug	England	10.1111/j.0958-7578.2005.00588.x
16101496	Synthesis of novel test compounds for antiviral chemotherapy of severe acuterespiratory syndrome (SARS).	2005	United Arab Emirates	10.2174/0929867054637644
16101351	Profiles of IgG antibodies to nucleocapsid and spike proteins of theSARS-associated coronavirus in SARS patients.	2005 Aug	United States	10.1089/dna.2005.24.521
16101350	Construction of a eukaryotic expression plasmid encoding partial S gene fragmentsof the SARS-CoV and its potential utility as a DNA vaccine.	2005 Aug	United States	10.1089/dna.2005.24.516
16101349	Elicitation of immunity in mice after immunization with the S2 subunit of thesevere acute respiratory syndrome coronavirus.	2005 Aug	United States	10.1089/dna.2005.24.510
16101348	Identification and antigenic epitope mapping of immunodominant region aminoresidues 510 to 672 on the spike protein of the severe acute respiratory syndromecoronavirus.	2005 Aug	United States	10.1089/dna.2005.24.503
16101347	Apoptosis induced by the SARS-associated coronavirus in Vero cells isreplication-dependent and involves caspase.	2005 Aug	United States	10.1089/dna.2005.24.496
16101345	Pathology of guinea pigs experimentally infected with a novel reovirus andcoronavirus isolated from SARS patients.	2005 Aug	United States	10.1089/dna.2005.24.485
16101344	Development of a method for concentrating and purifying SARS coronavirus RNA by amagnetic bead capture system.	2005 Aug	United States	10.1089/dna.2005.24.479
16099010	Genetic analysis of the SARS-coronavirus spike glycoprotein functional domainsinvolved in cell-surface expression and cell-to-cell fusion.	2005 Oct 25	United States	10.1016/j.virol.2005.06.046
16095942	Effects of severe acute respiratory syndrome (SARS) coronavirus infection onperipheral blood lymphocytes and their subsets.	2005 Nov	Canada	10.1016/j.ijid.2004.07.014
16095648	Coordinate induction of IFN-alpha and -gamma by SARS-CoV also in the absence ofvirus replication.	2005 Oct 10	United States	10.1016/j.virol.2005.07.015
16091881	Expression and purification of N and E proteins from severe acute respiratorysyndrome (SARS)-associated coronavirus: a comparative study.	2005 Jul	Netherlands	10.1007/s10529-005-7176-6
16087120	First external quality assurance of antibody diagnostic for SARS-new coronavirus.	2005 Sep	Netherlands	10.1016/j.jcv.2005.01.004
16081995	Performance of single-step gel-based reverse transcription-PCR (RT-PCR) assaysequivalent to that of real-time RT-PCR assays for detection of the severe acuterespiratory syndrome-associated coronavirus.	2005 Aug	United States	10.1128/JCM.43.8.4262-4265.2005
16081901	Identification of immunodominant epitopes on the membrane protein of the severeacute respiratory syndrome-associated coronavirus.	2005 Aug	United States	10.1128/JCM.43.8.3718-3726.2005
16081529	Inhibitors of cathepsin L prevent severe acute respiratory syndrome coronavirusentry.	2005 Aug 16	United States	10.1073/pnas.0505577102
16081124	Serine-scanning mutagenesis studies of the C-terminal heptad repeats in the SARScoronavirus S glycoprotein highlight the important role of the short helicalregion.	2005 Oct 10	United States	10.1016/j.virol.2005.07.005
16079870	Good ACE, bad ACE do battle in lung injury, SARS.	2005 Aug	United States	10.1038/nm0805-821
16077248	Current perspectives on Kawasaki disease.	2005 Jul	India	10.1007/bf02724189
16077216	Quality assurance for the diagnostics of viral diseases to enhance the emergencypreparedness in Europe.	2005 Jun	Sweden	
16060914	Hypocortisolism in survivors of severe acute respiratory syndrome (SARS).	2005 Aug	England	10.1111/j.1365-2265.2005.02325.x
16055920	An atypical RNA pseudoknot stimulator and an upstream attenuation signal for -1ribosomal frameshifting of SARS coronavirus.	2005	England	10.1093/nar/gki731
16055009	Cutaneous lesions associated with coronavirus-induced vasculitis in a cat withfeline infectious peritonitis and concurrent feline immunodeficiency virusinfection.	2005 Aug	England	10.1016/j.jfms.2004.12.001
16054014	Membrane-associated zinc peptidase families: comparing ACE and ACE2.	2005 Aug 1	Netherlands	10.1016/j.bbapap.2004.10.010
16053703	Peptide domain involved in the interaction between membrane protein andnucleocapsid protein of SARS-associated coronavirus.	2005 Jul 31	Korea (South)	10.5483/bmbrep.2005.38.4.381
16052283	Replication of feline coronaviruses in peripheral blood monocytes.	2005 Dec	Austria	10.1007/s00705-005-0598-6
16051304	LSECtin interacts with filovirus glycoproteins and the spike protein of SARScoronavirus.	2005 Sep 30	United States	10.1016/j.virol.2005.06.026
16051301	Mutagenesis of the murine hepatitis virus nsp1-coding region identifies residuesimportant for protein processing, viral RNA synthesis, and viral replication.	2005 Sep 30	United States	10.1016/j.virol.2005.06.035
16050150	Emerging infectious agents.	2005	Switzerland	
16049331	Pneumonitis and multi-organ system disease in common marmosets (Callithrixjacchus) infected with the severe acute respiratory syndrome-associatedcoronavirus.	2005 Aug	United States	10.1016/S0002-9440(10)62989-6
16048439	Bcl-xL inhibits T-cell apoptosis induced by expression of SARS coronavirus Eprotein in the absence of growth factors.	2005 Nov 15	England	10.1042/BJ20050698
16046244	Nucleolar localization of non-structural protein 3b, a protein specificallyencoded by the severe acute respiratory syndrome coronavirus.	2005 Dec	Netherlands	10.1016/j.virusres.2005.06.001
16046238	Hematopoietic prostaglandin D2 synthase in the chicken Harderian gland.	2005 Dec 15	Netherlands	10.1016/j.vetimm.2005.06.008
16045996	Proposal for vaccination against SARS coronavirus using avian infectiousbronchitis virus strain H from The Netherlands.	2005 Oct	England	10.1016/j.jinf.2005.04.010
16045740	Antibody to severe acute respiratory syndrome (SARS)-associated coronavirus spikeprotein domain 2 cross-reacts with lung epithelial cells and causes cytotoxicity.	2005 Sep	England	10.1111/j.1365-2249.2005.02864.x
16043521	Multiple organ infection and the pathogenesis of SARS.	2005 Aug 1	United States	10.1084/jem.20050828
16043204	Long-term protection from SARS coronavirus infection conferred by a singleimmunization with an attenuated VSV-based vaccine.	2005 Sep 30	United States	10.1016/j.virol.2005.06.016
16042412	Papain-like protease 2 (PLP2) from severe acute respiratory syndrome coronavirus(SARS-CoV): expression, purification, characterization, and inhibition.	2005 Aug 2	United States	10.1021/bi0504761
16041067	High-resolution structure of HLA-A*1101 in complex with SARS nucleocapsidpeptide.	2005 Aug	United States	10.1107/S0907444905013090
16039725	Retinal degeneration in experimental coronavirus retinopathy (ECOR) is associatedwith increased TNF-alpha, soluble TNFR2 and altered TNF-alpha signaling.	2005 Sep	Netherlands	10.1016/j.jneuroim.2005.05.018
16038478	Inhibition of replication and infection of severe acute respiratorysyndrome-associated coronavirus with plasmid-mediated interference RNA.	2005	England	
16038039	Excretion and detection of SARS coronavirus and its nucleic acid from digestivesystem.	2005 Jul 28	United States	10.3748/wjg.v11.i28.4390
16035944	Vaccine design for severe acute respiratory syndrome coronavirus.	2005	United States	10.1089/vim.2005.18.327
16035257	Identification of a feline coronavirus type I strain from a cat with felineinfectious peritonitis by RT-pCR and phylogenetic analysis.	2005 Apr	Italy	
16033974	Vesicular stomatitis virus pseudotyped with severe acute respiratory syndromecoronavirus spike protein.	2005 Aug	England	10.1099/vir.0.80955-0
16033973	Phosphorylation and subcellular localization of transmissible gastroenteritisvirus nucleocapsid protein in infected cells.	2005 Aug	England	10.1099/vir.0.80975-0
16033972	Genomic RNA sequence of Feline coronavirus strain FIPV WSU-79/1146.	2005 Aug	England	10.1099/vir.0.80985-0
16032747	Autoantibodies against human epithelial cells and endothelial cells after severeacute respiratory syndrome (SARS)-associated coronavirus infection.	2005 Sep	United States	10.1002/jmv.20407
16032339	An update on aspects of viral gastrointestinal diseases of dogs and cats.	2003 Dec	England	10.1080/00480169.2003.36379
16028157	A case-control study of acute respiratory tract infection in general practicepatients in The Netherlands.	2005 Aug 15	United States	10.1086/431982
16027791	[Determination of SARS-CoV by simplified nested fluorescent RT-PCR].	2005 Jun	China	
16027779	[Conditions for SARS-CoV cultivation and inactivation].	2005 Jun	China	
16027775	[Detection of autoimmune parameter of SARS patients].	2005 Jun	China	
16026862	Yeast expression and characterization of SARS-CoV N protein.	2005 Dec	Netherlands	10.1016/j.jviromet.2005.06.010
16025480	Novel rapid immunochromatographic test based on an enzyme immunoassay fordetecting nucleocapsid antigen in SARS-associated coronavirus.	2005	United States	10.1002/jcla.20070
16025240	Variations in the nucleocapsid protein gene of infectious bronchitis virusesisolated in Korea.	2005 Oct	United States	10.1007/s11262-005-1788-8
16024100	Genotype-specific fluorogenic RT-PCR assays for the detection and quantitation ofcanine coronavirus type I and type II RNA in faecal samples of dogs.	2005 Dec	Netherlands	10.1016/j.jviromet.2005.06.005
16024098	Detection of the nucleocapsid protein of severe acute respiratory syndromecoronavirus in serum: comparison with results of other viral markers.	2005 Dec	Netherlands	10.1016/j.jviromet.2005.06.001
16023880	Viral load quantitation of SARS-coronavirus RNA using a one-step real-timeRT-PCR.	2006 Jan	Canada	10.1016/j.ijid.2005.02.003
16023741	Thermal aggregation of SARS-CoV membrane protein.	2005 Nov	Netherlands	10.1016/j.jviromet.2005.05.022
16023411	Detection and pathogenicity of human metapneumovirus respiratory infection inpediatric Italian patients during a winter--spring season.	2006 Jan	Netherlands	10.1016/j.jcv.2005.05.010
16022898	Adenoviral expression of a truncated S1 subunit of SARS-CoV spike protein resultsin specific humoral immune responses against SARS-CoV in rats.	2005 Sep	Netherlands	10.1016/j.virusres.2005.02.009
16022801	Asymptomatic SARS coronavirus infection among healthcare workers, Singapore.	2005 Jul	United States	10.3201/eid1107.041165
16022791	SARS coronavirus detection methods.	2005 Jul	United States	10.3201/eid1107.041045
16022774	SARS vaccine development.	2005 Jul	United States	10.3201/1107.050219
16019455	Thrombocytopenia in patients with severe acute respiratory syndrome (review).	2005 Apr	England	10.1080/10245330400026170
16018568	Detection of coronavirus in cases of tracheobronchitis in dogs: a retrospectivestudy from 1971 to 2003.	2005 May	Canada	
16014971	The severe acute respiratory syndrome coronavirus 3a protein up-regulatesexpression of fibrinogen in lung epithelial cells.	2005 Aug	United States	10.1128/JVI.79.15.10083-10087.2005
16014947	Murine coronavirus requires lipid rafts for virus entry and cell-cell fusion butnot for virus release.	2005 Aug	United States	10.1128/JVI.79.15.9862-9871.2005
16014928	Inhibition, escape, and attenuated growth of severe acute respiratory syndromecoronavirus treated with antisense morpholino oligomers.	2005 Aug	United States	10.1128/JVI.79.15.9665-9676.2005
16014910	Apical entry and release of severe acute respiratory syndrome-associatedcoronavirus in polarized Calu-3 lung epithelial cells.	2005 Aug	United States	10.1128/JVI.79.15.9470-9479.2005
16014902	Important roles for gamma interferon and NKG2D in gammadelta T-cell-induceddemyelination in T-cell receptor beta-deficient mice infected with a coronavirus.	2005 Aug	United States	10.1128/JVI.79.15.9388-9396.2005
16014825	Rapid awareness and transmission of severe acute respiratory syndrome in HanoiFrench Hospital, Vietnam.	2005 Jul	United States	
16013477	[Development of monoclonal antibodies against SARS-CoV and identification ofantigenic epitopes].	2005 Mar	China	
16013037	The estimation of SARS incubation distribution from serial interval data using aconvolution likelihood.	2005 Aug 30	England	10.1002/sim.2123
16012012	Low prevalence of subclinical severe acute respiratory syndrome-associatedcoronavirus infection among hospital healthcare workers in Hong Kong.	2005	England	10.1080/00365540510033645
16009768	Myopathic changes associated with severe acute respiratory syndrome: a postmortemcase series.	2005 Jul	United States	10.1001/archneur.62.7.1113
16008226	Epidemiologic evaluation of diarrhea in dogs in an animal shelter.	2005 Jun	United States	10.2460/ajvr.2005.66.1018
16007933	Protecting human and ecological health under viral threats in Asia.	2005	England	
16007097	A crucial role of angiotensin converting enzyme 2 (ACE2) in SARScoronavirus-induced lung injury.	2005 Aug	United States	10.1038/nm1267
16005746	Augmentation of immune responses to SARS coronavirus by a combination of DNA andwhole killed virus vaccines.	2005 Aug 15	Netherlands	10.1016/j.vaccine.2005.04.011
16002945	Adverse effects of ribavirin and outcome in severe acute respiratory syndrome:experience in two medical centers.	2005 Jul	United States	10.1378/chest.128.1.263
16002634	Evaluation of inapparent nosocomial severe acute respiratory syndrome coronavirusinfection in Vietnam by use of highly specific recombinant truncated nucleocapsidprotein-based enzyme-linked immunosorbent assay.	2005 Jul	United States	10.1128/CDLI.12.7.848-854.2005
16001071	Angiotensin-converting enzyme 2 protects from severe acute lung failure.	2005 Jul 7	England	10.1038/nature03712
16000477	Evaluation of real-time reverse transcriptase PCR and real-time loop-mediatedamplification assays for severe acute respiratory syndrome coronavirus detection.	2005 Jul	United States	10.1128/JCM.43.7.3457-3459.2005
16000415	Differential sensitivities of severe acute respiratory syndrome (SARS)coronavirus spike polypeptide enzyme-linked immunosorbent assay (ELISA) and SARScoronavirus nucleocapsid protein ELISA for serodiagnosis of SARS coronaviruspneumonia.	2005 Jul	United States	10.1128/JCM.43.7.3054-3058.2005
15999634	[Field study of the prevalence and diagnosis of diarrhea-causing agents in thenewborn calf in a Swiss veterinary practice area].	2005 May	Switzerland	10.1024/0036-7281.147.6.245
15999208	Sequence analysis and structural prediction of the severe acute respiratorysyndrome coronavirus nsp5.	2005 Jul	China	10.1111/j.1745-7270.2005.00066.x
15999010	Detection of human coronavirus-NL63 in children in Japan.	2005 Jul	United States	10.1097/01.inf.0000168846.71517.ee
15996256	Clinical impact of community-acquired respiratory viruses on bronchiolitisobliterans after lung transplant.	2005 Aug	United States	10.1111/j.1600-6143.2005.00971.x
15994805	Contributions of the viral genetic background and a single amino acidsubstitution in an immunodominant CD8+ T-cell epitope to murine coronavirusneurovirulence.	2005 Jul	United States	10.1128/JVI.79.14.9108-9118.2005
15994104	Prevalence of feline infectious peritonitis in specific cat breeds.	2006 Feb	England	10.1016/j.jfms.2005.04.003
15994085	Inhibition of the severe acute respiratory syndrome 3CL protease bypeptidomimetic alpha,beta-unsaturated esters.	2005 Sep 1	England	10.1016/j.bmc.2005.05.065
15994050	Comparison of 9 different PCR primers for the rapid detection of severe acuterespiratory syndrome coronavirus using 2 RNA extraction methods.	2005 Sep	United States	10.1016/j.diagmicrobio.2005.03.007
15993989	SARS coronavirus spike polypeptide DNA vaccine priming with recombinant spikepolypeptide from Escherichia coli as booster induces high titer of neutralizingantibody against SARS coronavirus.	2005 Oct 10	Netherlands	10.1016/j.vaccine.2005.05.023
15993669	Reduced bone mineral density in male Severe Acute Respiratory Syndrome (SARS)patients in Hong Kong.	2005 Sep	United States	10.1016/j.bone.2005.04.018
15992957	Nuclear/nucleolar localization properties of C-terminal nucleocapsid protein ofSARS coronavirus.	2005 Dec	Netherlands	10.1016/j.virusres.2005.05.007
15992768	Susceptibility of human and rat neural cell lines to infection bySARS-coronavirus.	2005 Aug 19	United States	10.1016/j.bbrc.2005.06.061
15989788	[Construction of a large human scFv library against SARS virus].	2005 Jul	China	
15989769	Immune response in Balb/c mice induced by recombinant spike protein of severeacute respiratory syndrome coronavirus.	2005 May 20	China	
15989282	[Two genotypes of Canine coronavirus simultaneously detected in the fecal samplesof healthy foxes and raccoon dogs].	2005 Apr	China	
15987362	Purification of severe acute respiratory syndrome hyperimmune globulins forintravenous injection from convalescent plasma.	2005 Jul	United States	10.1111/j.1537-2995.2005.00179.x
15986492	Cross-species transfer of viruses: implications for the use of viral vectors inbiomedical research, gene therapy and as live-virus vaccines.	2005 Oct	England	10.1002/jgm.794
15986174	Phylogenetic and recombination analysis of coronavirus HKU1, a novel coronavirusfrom patients with pneumonia.	2005 Nov	Austria	10.1007/s00705-005-0573-2
15984332	Commercialization of plant-based vaccines from research and development tomanufacturing.	2004 Dec	England	10.1079/ahr200476
15984322	Bovine torovirus (Breda virus) revisited.	2004 Dec	England	10.1079/ahr200498
15983030	Tumor necrosis factor-alpha convertase (ADAM17) mediates regulated ectodomainshedding of the severe-acute respiratory syndrome-coronavirus (SARS-CoV)receptor, angiotensin-converting enzyme-2 (ACE2).	2005 Aug 26	United States	10.1074/jbc.M505111200
15980414	Identification of two critical amino acid residues of the severe acuterespiratory syndrome coronavirus spike protein for its variation in zoonotictropism transition via a double substitution strategy.	2005 Aug 19	United States	10.1074/jbc.M500662200
15979680	The virion N protein of infectious bronchitis virus is more phosphorylated thanthe N protein from infected cell lysates.	2005 Aug 15	United States	10.1016/j.virol.2005.04.029
15979045	A molecular docking model of SARS-CoV S1 protein in complex with its receptor,human ACE2.	2005 Jun	England	10.1016/j.compbiolchem.2005.04.008
15979041	Structural analysis of inhibition mechanisms of aurintricarboxylic acid onSARS-CoV polymerase and other proteins.	2005 Jun	England	10.1016/j.compbiolchem.2005.04.006
15977301	The probability of failing in detecting an infectious disease at entry pointsinto a country.	2005 Sep 15	England	10.1002/sim.2131
15977248	Recurrent mutations associated with isolation and passage of SARS coronavirus incells from non-human primates.	2005 Aug	United States	10.1002/jmv.20379
15976093	Comprehensive antibody epitope mapping of the nucleocapsid protein of severeacute respiratory syndrome (SARS) coronavirus: insight into the humoral immunityof SARS.	2005 Aug	England	10.1373/clinchem.2005.051045
15974598	Discovery of potent anilide inhibitors against the severe acute respiratorysyndrome 3CL protease.	2005 Jun 30	United States	10.1021/jm050184y
15972696	Response of memory CD8+ T cells to severe acute respiratory syndrome (SARS)coronavirus in recovered SARS patients and healthy individuals.	2005 Jul 1	United States	10.4049/jimmunol.175.1.591
15970619	A case-control study of SARS versus community acquired pneumonia.	2005 Jul	England	10.1136/adc.2004.063446
15970094	[Study of laboratory characteristic of 4 patients with sporadic severe acuterespiratory syndrome in 2004].	2005 Jun	China	
15969052	[Over-expression in Escherichia coli and purification of nucleocaspid andmembrane protein of SARS coronavirus].	2003 Jul	China	
15968975	[RNase III-prepared short interfering RNAs induce degradation of SARS-coronavirusmRNAs in human cells].	2004 Jul	China	
