TIME;CUSTOMER;OPERATION;EXTRA1;EXTRA2
17:30:31;202;DROP;22;2
17:30:31;776;ADD;17;7
17:30:32;105;DROP;11;5
17:30:34;646;DROP;25;1
17:30:41;105;ADD;11;6
17:30:44;559;DROP;25;3
17:30:45;302;ADD;58;8
17:30:54;641;ADD;34;3
17:31:03;201;ADD;44;7
17:31:14;201;ADD;44;7
17:31:25;201;CHECKOUT
17:31:26;127;DROP;51;1
17:31:26;335;ADD;27;5
17:31:29;697;CHECKOUT
17:31:30;751;ADD;51;6
17:31:34;105;CHECKOUT
17:31:46;582;CHECKOUT
17:31:51;751;CHECKOUT
17:31:59;803;ADD;45;3
17:32:04;701;DROP;51;1
17:32:07;803;DROP;45;2
17:32:10;328;CHECKOUT
17:32:13;347;DROP;51;8
17:32:14;954;ADD;19;6
17:32:24;19;CHECKOUT
17:32:25;102;ADD;49;9
17:32:30;53;DROP;15;2
17:32:30;284;ADD;1;4
17:32:35;127;ADD;51;5
17:32:37;322;ADD;14;3
17:32:41;782;ADD;15;4
17:32:46;103;ADD;30;2
17:32:47;290;ADD;2;1
17:32:58;949;ADD;21;8
17:33:04;251;ADD;49;2
17:33:06;766;CHECKOUT
17:33:28;206;CHECKOUT
17:33:32;322;DROP;14;1
17:33:38;791;DROP;23;1
17:33:39;803;CHECKOUT
17:33:45;743;DROP;33;2
17:33:46;439;ADD;34;1
17:33:48;302;DROP;58;8
17:33:49;698;ADD;49;9
17:33:51;203;CHECKOUT
17:33:51;839;ADD;5;4
17:34:02;593;ADD;0;6
17:34:05;115;CHECKOUT
17:34:06;95;ADD;36;7
17:34:07;918;ADD;36;6
17:34:11;422;DROP;31;3
17:34:12;276;DROP;14;1
17:34:18;388;ADD;56;3
17:34:23;177;ADD;44;1
17:34:24;635;ADD;23;7
17:34:27;5;CHECKOUT
17:34:36;276;ADD;26;4
17:34:43;103;CHECKOUT
17:34:43;728;CHECKOUT
17:34:46;631;CHECKOUT
17:34:50;190;ADD;55;2
17:34:57;935;CHECKOUT
17:34:59;210;DROP;18;1
17:35:03;446;ADD;4;5
17:35:23;434;ADD;17;5
17:35:30;593;DROP;0;2
17:35:35;614;ADD;45;6
17:35:39;795;ADD;2;5
17:35:41;789;ADD;30;1
17:35:41;813;ADD;32;9
17:35:41;937;DROP;22;5
17:35:43;575;DROP;54;3
17:35:48;519;ADD;5;1
17:36:01;234;ADD;15;4
17:36:13;506;DROP;10;1
17:36:13;809;ADD;22;6
17:36:32;59;DROP;50;2
17:36:34;345;DROP;49;2
17:36:34;369;ADD;28;3
17:36:54;893;ADD;4;2
17:36:57;534;ADD;13;9
17:37:01;353;CHECKOUT
17:37:18;41;DROP;6;1
17:37:18;303;DROP;2;4
17:37:19;735;ADD;26;9
17:37:29;496;DROP;59;1
17:37:39;43;CHECKOUT
17:37:40;634;ADD;59;2
17:37:41;417;CHECKOUT
17:37:44;938;ADD;5;8
17:37:51;332;ADD;43;2
17:37:54;791;CHECKOUT
17:37:56;439;DROP;34;1
17:38:01;376;ADD;29;6
17:38:14;166;ADD;11;9
17:38:20;900;CHECKOUT
17:38:21;676;DROP;15;1
17:38:23;693;CHECKOUT
17:38:34;479;CHECKOUT
17:38:42;752;DROP;14;2
17:38:46;970;ADD;38;6
17:38:47;859;ADD;47;5
17:38:56;168;ADD;23;5
17:39:10;26;DROP;24;3
17:39:16;574;CHECKOUT
17:39:21;604;ADD;24;5
17:39:25;624;ADD;29;7
17:39:27;439;ADD;34;2
17:39:41;776;ADD;9;7
17:39:50;132;ADD;12;9
17:39:58;132;ADD;12;3
17:40:08;949;ADD;46;8
17:40:10;742;ADD;26;6
17:40:15;867;CHECKOUT
17:40:22;59;ADD;50;2
17:40:46;999;ADD;13;4
17:40:58;441;ADD;11;4
17:41:07;559;ADD;25;9
17:41:11;445;CHECKOUT
17:41:25;816;DROP;39;2
17:41:25;838;ADD;29;5
17:41:28;235;CHECKOUT
17:41:40;519;ADD;27;1
17:41:46;676;CHECKOUT
17:41:54;141;ADD;0;4
17:41:58;647;ADD;3;1
17:42:09;735;DROP;26;3
17:42:13;485;DROP;40;1
17:42:17;26;ADD;33;2
17:42:18;319;ADD;33;5
17:42:21;166;DROP;11;5
17:42:31;863;DROP;50;1
17:42:31;891;ADD;38;9
17:42:34;199;ADD;33;8
17:42:40;450;ADD;21;5
17:42:45;647;ADD;41;1
17:42:46;104;ADD;55;5
17:42:48;747;DROP;46;2
17:42:49;856;ADD;29;7
17:42:55;141;ADD;25;5
17:43:06;158;DROP;36;5
17:43:08;602;CHECKOUT
17:43:09;897;ADD;59;3
17:43:10;229;ADD;36;8
17:43:18;54;ADD;38;7
17:43:21;943;ADD;44;2
17:43:24;69;ADD;13;3
17:43:30;309;CHECKOUT
17:43:32;415;ADD;57;2
17:43:41;199;DROP;33;3
17:44:02;634;DROP;59;1
17:44:10;605;ADD;51;6
17:44:14;575;ADD;54;9
17:44:23;196;ADD;23;7
17:44:30;292;CHECKOUT
17:44:34;368;ADD;53;7
17:44:42;647;ADD;34;7
17:44:43;30;CHECKOUT
17:44:44;647;DROP;34;6
17:44:48;717;CHECKOUT
17:44:59;924;DROP;49;1
17:45:03;798;CHECKOUT
17:45:04;540;DROP;4;1
17:45:07;532;ADD;3;6
17:45:15;287;ADD;38;7
17:45:16;320;DROP;55;2
17:45:23;191;ADD;48;2
17:45:43;842;DROP;19;4
17:46:01;605;ADD;51;6
17:46:09;643;DROP;11;5
17:46:13;284;CHECKOUT
17:46:16;605;ADD;35;4
17:46:19;322;CHECKOUT
17:46:25;199;ADD;13;6
17:46:47;364;ADD;3;2
17:46:49;86;ADD;30;7
17:46:49;763;ADD;54;1
17:47:00;452;ADD;9;2
17:47:07;439;CHECKOUT
17:47:08;871;ADD;32;4
17:47:12;364;DROP;3;1
17:47:12;646;ADD;25;6
17:47:16;141;DROP;25;2
17:47:24;647;ADD;34;6
17:47:28;686;ADD;20;7
17:47:32;838;DROP;29;4
17:47:35;4;ADD;59;3
17:47:36;217;DROP;43;1
17:47:37;276;CHECKOUT
17:47:52;364;ADD;56;5
17:47:55;364;CHECKOUT
17:47:59;856;DROP;29;1
17:48:16;111;ADD;48;9
17:48:21;686;DROP;20;5
17:48:22;747;CHECKOUT
17:48:41;121;ADD;29;5
17:48:44;898;ADD;8;1
17:48:45;780;ADD;1;8
17:48:47;202;ADD;22;1
17:48:57;199;DROP;13;4
17:48:57;932;ADD;21;1
17:49:06;745;DROP;49;3
17:49:11;426;ADD;57;2
17:49:17;386;ADD;0;1
17:49:21;437;CHECKOUT
17:49:23;259;ADD;36;9
17:49:25;471;ADD;13;4
17:49:28;475;ADD;50;9
17:49:36;780;ADD;1;1
17:49:44;780;CHECKOUT
17:49:48;69;ADD;13;6
17:49:53;705;DROP;44;4
17:49:57;871;DROP;32;3
17:50:07;863;ADD;50;8
17:50:09;72;ADD;39;5
17:50:09;908;ADD;37;7
17:50:20;0;ADD;0;1
17:50:22;559;ADD;58;6
17:50:24;303;CHECKOUT
17:50:28;546;ADD;8;9
17:50:53;219;ADD;58;5
17:50:54;925;DROP;22;4
17:51:03;452;ADD;48;4
17:51:06;210;ADD;18;6
17:51:13;765;ADD;55;5
17:51:17;88;ADD;52;3
17:51:24;779;ADD;14;2
17:51:27;329;ADD;30;6
17:51:38;80;DROP;52;5
17:51:40;141;ADD;12;6
17:51:46;653;DROP;38;1
17:51:47;976;ADD;29;8
17:51:54;420;ADD;24;2
17:52:01;776;DROP;9;1
17:52:29;388;ADD;14;3
17:52:33;815;ADD;30;3
17:52:45;118;ADD;21;2
17:52:47;141;CHECKOUT
17:52:47;653;CHECKOUT
17:52:51;150;ADD;13;4
17:53:00;613;ADD;39;4
17:53:05;295;ADD;5;4
17:53:15;686;CHECKOUT
17:53:30;932;ADD;35;8
17:53:31;0;ADD;0;1
17:53:45;295;CHECKOUT
17:53:47;452;ADD;56;7
17:53:52;121;DROP;29;2
17:53:52;713;ADD;55;7
17:54:08;943;DROP;44;1
17:54:13;838;ADD;29;4
17:54:26;38;ADD;27;4
17:54:39;665;CHECKOUT
17:54:55;987;ADD;10;6
17:54:58;627;ADD;30;8
17:55:00;608;CHECKOUT
17:55:09;559;DROP;58;6
17:55:18;942;ADD;44;9
17:55:29;878;ADD;12;8
17:55:30;863;ADD;43;9
17:55:33;590;CHECKOUT
17:55:34;121;ADD;29;6
17:55:35;297;ADD;44;9
17:55:36;379;ADD;35;3
17:55:43;86;ADD;16;9
17:55:52;735;ADD;28;4
17:55:57;25;ADD;28;9
17:56:00;496;CHECKOUT
17:56:08;856;CHECKOUT
17:56:10;564;CHECKOUT
17:56:11;373;ADD;21;2
17:56:23;559;ADD;58;7
17:56:24;386;ADD;22;1
17:56:24;842;ADD;47;4
17:56:28;627;ADD;30;7
17:56:30;373;DROP;21;1
17:56:31;605;CHECKOUT
17:56:36;469;ADD;49;8
17:56:39;851;ADD;39;3
17:56:51;759;ADD;25;8
17:57:01;452;DROP;56;2
17:57:08;647;CHECKOUT
17:57:09;118;DROP;21;1
17:57:09;238;CHECKOUT
17:57:25;893;DROP;4;2
17:57:28;343;CHECKOUT
17:57:29;755;DROP;58;2
17:57:32;408;CHECKOUT
17:57:32;933;ADD;3;7
17:57:37;924;ADD;49;3
17:57:43;545;ADD;37;3
17:57:46;519;DROP;27;1
17:57:47;997;ADD;15;1
17:57:58;867;ADD;21;2
17:58:09;434;DROP;17;4
17:58:10;819;ADD;51;1
17:58:17;700;CHECKOUT
17:58:28;677;ADD;58;1
17:58:33;979;CHECKOUT
17:58:34;100;ADD;34;4
17:58:36;190;ADD;55;6
17:58:42;643;ADD;4;3
17:58:47;1000;ADD;12;6
17:58:55;45;ADD;55;9
17:59:07;867;DROP;21;1
17:59:15;848;ADD;35;3
17:59:38;893;ADD;4;5
17:59:39;461;ADD;42;7
17:59:44;258;ADD;41;6
17:59:46;956;ADD;1;4
17:59:51;446;ADD;4;8
17:59:56;77;CHECKOUT
17:59:57;210;ADD;23;3
17:59:57;527;DROP;0;6
18:00:07;719;ADD;26;4
18:00:10;306;ADD;34;2
18:00:15;769;CHECKOUT
18:00:33;933;DROP;3;3
18:00:35;173;ADD;42;3
18:00:35;559;CHECKOUT
18:00:39;452;ADD;56;4
18:00:44;552;CHECKOUT
18:00:48;817;CHECKOUT
18:00:48;951;ADD;27;9
18:00:49;293;ADD;41;6
18:00:49;399;ADD;48;7
18:01:02;45;ADD;3;5
18:01:02;826;ADD;50;8
18:01:04;485;ADD;40;9
18:01:05;838;ADD;53;6
18:01:06;870;ADD;53;5
18:01:09;729;CHECKOUT
18:01:13;838;ADD;53;4
18:01:36;736;DROP;26;2
18:01:38;672;ADD;57;3
18:01:39;63;ADD;29;3
18:01:44;516;ADD;37;2
18:01:52;372;DROP;35;2
18:01:54;50;ADD;34;7
18:01:56;433;CHECKOUT
18:02:00;838;ADD;19;8
18:02:10;373;CHECKOUT
18:02:12;913;ADD;39;9
18:02:13;100;ADD;25;5
18:02:40;719;DROP;26;2
18:02:46;838;DROP;19;4
18:02:55;1000;CHECKOUT
18:03:01;733;DROP;33;2
18:03:04;166;ADD;38;2
18:03:06;838;ADD;19;3
18:03:11;461;ADD;42;1
18:03:17;643;DROP;4;1
18:03:21;351;DROP;33;3
18:03:27;264;ADD;43;9
18:03:30;471;ADD;10;2
18:03:32;191;DROP;48;1
18:03:33;868;DROP;32;7
18:03:38;624;ADD;35;8
18:03:39;870;DROP;53;4
18:03:45;656;ADD;33;4
18:03:49;452;CHECKOUT
18:03:50;954;ADD;2;9
18:03:55;533;ADD;46;4
18:03:56;576;DROP;50;1
18:04:05;545;CHECKOUT
18:04:06;166;ADD;38;8
18:04:13;872;ADD;42;5
18:04:15;838;CHECKOUT
18:04:18;475;ADD;50;9
18:04:25;265;CHECKOUT
18:04:27;405;ADD;53;9
18:04:30;974;ADD;22;9
18:04:31;202;CHECKOUT
18:04:32;646;CHECKOUT
18:04:43;431;ADD;34;6
18:04:44;192;ADD;41;8
18:04:55;879;CHECKOUT
18:04:57;335;CHECKOUT
18:04:59;604;DROP;24;2
18:05:06;872;ADD;52;9
18:05:13;100;DROP;25;2
18:05:16;79;ADD;8;2
18:05:29;100;CHECKOUT
18:05:33;655;ADD;19;1
18:05:34;0;ADD;56;3
18:05:40;98;ADD;48;7
18:05:44;679;ADD;31;7
18:05:45;111;CHECKOUT
18:05:53;870;ADD;53;6
18:05:57;449;ADD;33;1
18:06:20;259;ADD;36;5
18:06:22;752;CHECKOUT
18:06:29;47;CHECKOUT
18:06:41;377;ADD;19;3
18:06:46;741;ADD;37;9
18:07:08;300;ADD;49;9
18:07:10;102;ADD;49;8
18:07:17;782;CHECKOUT
18:07:40;762;ADD;43;2
18:07:49;369;ADD;5;6
18:07:56;22;ADD;38;2
18:08:10;789;ADD;57;2
18:08:30;867;CHECKOUT
18:08:30;893;ADD;52;8
18:08:35;290;CHECKOUT
18:08:35;870;ADD;41;5
18:08:42;388;ADD;5;6
18:09:05;40;CHECKOUT
18:09:17;907;ADD;59;3
18:09:27;102;ADD;17;9
18:09:27;893;CHECKOUT
18:09:30;527;ADD;0;7
18:09:37;258;DROP;41;5
18:09:37;951;ADD;27;2
18:09:40;793;ADD;18;7
18:09:49;755;CHECKOUT
18:09:59;132;ADD;44;6
18:10:06;132;DROP;44;1
18:10:10;310;DROP;19;1
18:10:18;591;ADD;56;6
18:11:07;258;CHECKOUT
18:11:17;918;ADD;19;1
18:11:18;192;ADD;34;8
18:11:28;127;ADD;38;4
18:11:31;974;CHECKOUT
18:11:44;891;DROP;38;7
18:11:53;471;DROP;10;1
18:11:58;820;ADD;20;3
18:12:00;450;ADD;35;1
18:12:01;124;CHECKOUT
18:12:02;759;DROP;25;7
18:12:09;123;ADD;15;3
18:12:16;742;DROP;26;2
18:12:18;150;CHECKOUT
18:12:23;446;CHECKOUT
18:12:28;451;ADD;17;5
18:12:34;455;ADD;32;6
18:12:38;192;ADD;34;5
18:12:42;987;DROP;10;4
18:12:51;908;ADD;37;9
18:13:05;302;ADD;58;3
18:13:05;614;ADD;55;4
18:13:07;26;DROP;33;1
18:13:12;274;CHECKOUT
18:13:23;614;DROP;55;4
18:13:25;379;ADD;35;9
18:13:39;434;CHECKOUT
18:13:40;192;CHECKOUT
18:13:44;162;ADD;27;5
18:14:01;166;CHECKOUT
18:14:09;857;ADD;54;6
18:14:26;350;ADD;10;7
18:14:33;302;ADD;13;7
18:14:42;462;ADD;22;7
18:15:16;302;ADD;13;9
18:15:23;90;CHECKOUT
18:15:28;511;ADD;38;6
18:15:35;386;DROP;22;1
18:15:48;419;ADD;45;3
18:15:58;102;ADD;27;1
18:16:02;0;ADD;36;6
18:16:06;938;DROP;5;3
18:16:07;737;ADD;23;4
18:16:21;167;ADD;57;1
18:16:22;473;ADD;55;5
18:16:27;789;DROP;57;1
18:16:34;593;ADD;57;7
18:16:42;951;ADD;6;3
18:16:48;420;ADD;24;7
18:16:50;306;DROP;34;1
18:16:58;173;DROP;42;2
18:16:58;388;DROP;5;5
18:17:16;994;ADD;56;9
18:17:18;870;ADD;41;1
18:17:23;875;ADD;58;8
18:17:27;878;CHECKOUT
18:17:29;737;ADD;2;3
18:17:35;776;CHECKOUT
18:17:36;584;ADD;13;4
18:17:37;368;ADD;26;9
18:17:43;870;CHECKOUT
18:17:56;655;DROP;19;1
18:18:05;173;ADD;0;2
18:18:23;951;DROP;6;1
18:18:25;86;ADD;16;7
18:18:25;171;ADD;53;7
18:18:27;820;DROP;20;1
18:18:42;701;ADD;51;1
18:18:55;159;ADD;40;7
18:19:19;677;ADD;22;5
18:19:20;10;CHECKOUT
18:19:31;621;CHECKOUT
18:19:36;987;ADD;10;5
18:19:50;847;ADD;4;5
18:19:53;540;ADD;4;9
18:20:03;314;ADD;6;9
18:20:16;841;ADD;48;4
18:20:24;404;CHECKOUT
18:20:24;643;CHECKOUT
18:20:37;614;ADD;55;8
18:20:39;401;DROP;35;1
18:20:39;831;DROP;34;1
18:20:39;999;DROP;13;4
18:20:43;593;ADD;31;5
18:20:46;846;ADD;37;5
18:20:52;379;ADD;22;4
18:21:06;395;ADD;35;2
18:21:12;626;CHECKOUT
18:21:16;200;CHECKOUT
18:21:19;648;CHECKOUT
18:21:22;300;CHECKOUT
18:21:32;217;CHECKOUT
18:21:33;395;ADD;49;8
18:21:39;420;CHECKOUT
18:21:49;471;ADD;27;4
18:21:51;450;DROP;35;1
18:21:54;395;CHECKOUT
18:21:55;252;DROP;39;6
18:21:56;707;ADD;10;1
18:21:58;671;ADD;40;7
18:22:05;475;ADD;31;3
18:22:10;181;ADD;52;7
18:22:20;921;DROP;20;6
18:22:25;992;ADD;15;9
18:22:27;727;ADD;13;8
18:22:43;959;ADD;51;9
18:23:09;249;ADD;25;5
18:23:09;750;CHECKOUT
18:23:14;95;ADD;19;1
18:23:25;366;ADD;12;1
18:23:41;333;ADD;12;1
18:23:56;515;CHECKOUT
18:23:57;669;ADD;38;9
18:23:58;366;ADD;12;9
18:23:59;210;DROP;23;1
18:23:59;841;DROP;48;4
18:24:12;79;ADD;47;4
18:24:12;672;ADD;54;5
18:24:14;576;CHECKOUT
18:24:28;527;CHECKOUT
18:24:29;584;ADD;13;7
18:24:31;306;CHECKOUT
18:24:48;820;ADD;20;7
18:24:55;123;DROP;15;3
18:24:58;108;ADD;21;9
18:25:00;223;ADD;42;6
18:25:02;393;ADD;50;3
18:25:08;635;ADD;47;4
18:25:21;763;ADD;18;5
18:25:25;674;ADD;43;4
18:25:27;949;ADD;29;9
18:25:28;152;DROP;12;1
18:25:30;593;DROP;31;2
18:25:34;342;ADD;3;3
18:25:37;480;ADD;54;6
18:25:38;386;ADD;22;8
18:25:47;384;ADD;7;2
18:25:53;819;CHECKOUT
18:25:53;955;CHECKOUT
18:25:59;930;ADD;32;8
18:26:04;285;DROP;48;1
18:26:04;593;CHECKOUT
18:26:10;377;DROP;19;2
18:26:12;272;CHECKOUT
18:26:12;969;ADD;58;1
18:26:22;0;DROP;36;4
18:26:27;441;ADD;9;4
18:26:33;122;ADD;29;3
18:26:45;108;DROP;21;2
18:26:47;95;ADD;19;2
18:27:08;123;ADD;15;8
18:27:15;220;ADD;15;1
18:27:16;511;CHECKOUT
18:27:21;417;ADD;15;1
18:27:21;761;CHECKOUT
18:27:24;0;ADD;36;7
18:27:24;930;ADD;47;9
18:27:47;162;ADD;27;1
18:27:47;753;ADD;12;7
18:27:56;570;ADD;10;6
18:27:59;419;ADD;45;1
18:28:02;53;CHECKOUT
18:28:06;763;DROP;18;5
18:28:10;920;DROP;13;7
18:28:11;67;ADD;58;8
18:28:17;108;ADD;21;9
18:28:28;320;ADD;55;5
18:28:36;467;ADD;39;5
18:28:45;658;ADD;56;3
18:28:55;384;DROP;7;2
18:29:04;742;CHECKOUT
18:29:14;419;CHECKOUT
18:29:16;118;ADD;35;7
18:29:17;820;ADD;5;3
18:29:39;320;CHECKOUT
18:29:39;506;ADD;10;4
18:30:03;924;ADD;57;2
18:30:09;229;DROP;36;3
18:30:18;67;ADD;58;7
18:30:18;417;DROP;15;1
18:30:26;658;DROP;56;1
18:30:33;237;ADD;51;5
18:30:35;457;ADD;10;7
18:30:52;357;ADD;40;1
18:31:01;341;ADD;48;8
18:31:16;745;CHECKOUT
18:31:29;247;CHECKOUT
18:31:29;677;ADD;22;1
18:31:39;108;ADD;50;2
18:31:42;658;ADD;56;9
18:31:44;108;CHECKOUT
18:31:46;0;CHECKOUT
18:32:04;918;ADD;19;5
18:32:17;546;ADD;43;4
18:32:24;658;CHECKOUT
18:32:30;952;ADD;13;6
18:32:37;476;ADD;4;6
18:32:42;333;DROP;12;1
18:32:42;674;DROP;43;3
18:32:46;345;ADD;49;1
18:32:50;920;ADD;13;3
18:32:58;158;ADD;36;3
18:33:00;366;CHECKOUT
18:33:01;469;DROP;49;5
18:33:29;393;DROP;50;2
18:33:32;86;CHECKOUT
18:33:33;623;ADD;57;3
18:33:46;951;ADD;58;7
18:34:15;820;DROP;5;1
18:34:17;674;ADD;16;1
18:34:24;525;ADD;23;5
18:34:25;114;DROP;57;7
18:34:36;952;DROP;13;6
18:35:01;165;ADD;52;9
18:35:08;832;CHECKOUT
18:35:19;276;ADD;51;2
18:35:21;727;CHECKOUT
18:35:24;851;ADD;59;4
18:35:25;595;ADD;55;6
18:35:33;735;ADD;28;7
18:35:52;994;ADD;56;9
18:35:52;996;CHECKOUT
18:35:55;551;ADD;3;6
18:35:56;526;DROP;29;1
18:36:02;614;ADD;6;5
18:36:03;721;ADD;45;1
18:36:17;676;ADD;52;8
18:36:18;763;ADD;18;5
18:36:26;627;ADD;48;8
18:36:36;595;ADD;59;3
18:36:44;72;DROP;39;2
18:36:54;462;DROP;22;5
18:37:05;372;CHECKOUT
18:37:07;229;ADD;50;8
18:37:07;314;ADD;6;2
18:37:11;820;ADD;18;3
18:37:11;852;ADD;52;7
18:37:14;81;ADD;25;8
18:37:19;912;ADD;26;2
18:37:23;525;DROP;23;3
18:37:34;79;ADD;47;4
18:37:44;721;DROP;45;1
18:37:46;116;ADD;9;2
18:37:47;721;ADD;45;2
18:37:50;81;DROP;25;8
18:38:00;121;ADD;53;1
18:38:06;72;ADD;39;4
18:38:10;635;DROP;47;1
18:38:16;113;CHECKOUT
18:38:17;595;ADD;59;8
18:38:36;951;CHECKOUT
18:38:49;952;ADD;13;5
18:38:49;992;DROP;15;6
18:38:50;191;CHECKOUT
18:39:09;774;ADD;23;1
18:39:21;901;ADD;22;9
18:39:22;260;ADD;33;1
18:39:22;624;ADD;18;9
18:39:36;506;CHECKOUT
18:40:01;182;CHECKOUT
18:40:04;677;ADD;10;8
18:40:10;912;ADD;56;2
18:40:11;721;ADD;54;9
18:40:33;368;DROP;26;8
18:40:47;133;ADD;15;9
18:40:52;629;CHECKOUT
18:40:55;707;ADD;45;3
18:41:09;81;ADD;25;2
18:41:11;141;ADD;44;4
18:41:15;519;ADD;27;5
18:41:18;354;DROP;10;2
18:41:21;952;ADD;28;9
18:41:23;842;DROP;47;3
18:41:27;310;ADD;19;2
18:41:30;357;ADD;29;3
18:41:32;799;DROP;15;3
18:41:35;820;DROP;18;2
18:41:37;918;CHECKOUT
18:41:41;181;ADD;52;5
18:41:47;595;ADD;58;4
18:41:59;118;DROP;35;7
18:42:01;319;DROP;33;5
18:42:02;462;ADD;22;5
18:42:09;763;CHECKOUT
18:42:12;181;ADD;28;8
18:42:16;141;DROP;44;1
18:42:18;250;ADD;6;5
18:42:20;338;ADD;54;8
18:42:21;220;ADD;15;6
18:42:24;992;CHECKOUT
18:42:33;77;ADD;41;6
18:42:33;118;ADD;35;5
18:42:39;976;ADD;8;4
18:42:49;234;CHECKOUT
18:42:53;940;ADD;25;3
18:43:00;492;ADD;14;6
18:43:11;898;ADD;46;9
18:43:18;689;ADD;14;4
18:43:19;393;ADD;6;4
18:43:30;820;CHECKOUT
18:43:31;551;DROP;3;4
18:43:36;199;CHECKOUT
18:43:37;229;CHECKOUT
18:43:37;512;DROP;1;5
18:43:37;924;ADD;57;4
18:43:38;738;CHECKOUT
18:43:40;181;DROP;28;3
18:43:50;141;CHECKOUT
18:43:54;457;ADD;10;8
18:43:59;117;ADD;48;4
18:44:05;591;ADD;30;8
18:44:05;841;ADD;48;5
18:44:15;133;ADD;15;1
18:44:29;450;ADD;35;5
18:44:36;368;CHECKOUT
18:44:40;297;DROP;44;1
18:44:46;431;DROP;34;1
18:44:52;721;DROP;54;6
18:44:54;952;ADD;28;3
18:45:02;921;ADD;20;7
18:45:08;334;ADD;48;4
18:45:12;448;ADD;8;6
18:45:18;428;ADD;8;2
18:45:25;428;ADD;22;9
18:45:34;428;DROP;22;8
18:45:36;645;CHECKOUT
18:45:36;954;DROP;2;6
18:45:38;77;DROP;41;5
18:45:40;818;ADD;55;5
18:45:41;417;ADD;15;7
18:45:46;461;CHECKOUT
18:45:49;428;ADD;3;7
18:45:49;901;ADD;17;1
18:45:50;428;DROP;3;5
18:45:50;857;ADD;32;9
18:45:51;441;ADD;9;2
18:45:54;952;CHECKOUT
18:46:00;774;ADD;23;7
18:46:01;171;ADD;59;8
18:46:04;757;ADD;50;7
18:46:05;804;ADD;6;7
18:46:18;316;CHECKOUT
18:46:26;428;ADD;3;8
18:46:31;476;CHECKOUT
18:46:32;333;ADD;12;5
18:46:34;136;ADD;41;8
18:46:39;25;ADD;24;7
18:46:51;60;CHECKOUT
18:46:51;428;CHECKOUT
18:46:59;624;DROP;18;1
18:47:05;804;ADD;32;4
18:47:14;891;CHECKOUT
18:47:20;679;ADD;31;5
18:47:21;849;ADD;32;6
18:47:22;140;CHECKOUT
18:47:25;388;CHECKOUT
18:47:28;379;DROP;22;1
18:47:32;25;DROP;24;5
18:47:34;498;ADD;2;4
18:47:38;635;CHECKOUT
18:47:39;49;ADD;2;2
18:47:44;333;ADD;0;6
18:47:44;815;ADD;30;4
18:47:45;551;ADD;3;2
18:47:45;873;ADD;10;3
18:47:47;351;ADD;33;6
18:47:47;954;ADD;2;1
18:48:06;81;ADD;53;7
18:48:10;595;DROP;58;1
18:48:15;431;ADD;0;4
18:48:16;818;CHECKOUT
18:48:17;181;CHECKOUT
18:48:22;700;ADD;42;7
18:48:24;614;ADD;6;4
18:48:27;162;CHECKOUT
18:48:28;450;CHECKOUT
18:48:34;417;ADD;18;4
18:48:36;804;DROP;32;2
18:48:42;662;ADD;36;5
18:48:49;700;DROP;42;2
18:48:52;167;ADD;13;3
18:48:56;207;CHECKOUT
18:49:05;333;DROP;0;1
18:49:11;568;ADD;5;6
18:49:18;399;ADD;54;3
18:49:24;699;ADD;55;2
18:49:30;116;DROP;9;2
18:49:31;721;CHECKOUT
18:49:32;757;DROP;50;2
18:49:53;813;ADD;26;5
18:49:55;912;DROP;56;2
18:50:03;264;ADD;43;1
18:50:05;848;CHECKOUT
18:50:07;604;ADD;24;8
18:50:25;804;ADD;32;3
18:50:42;700;CHECKOUT
18:50:55;849;ADD;32;1
18:51:00;288;ADD;54;7
18:51:02;994;CHECKOUT
18:51:13;467;ADD;23;3
18:51:17;907;DROP;59;2
18:51:19;781;ADD;24;5
18:51:22;435;CHECKOUT
18:51:26;708;ADD;27;3
18:51:48;822;ADD;11;8
18:51:52;575;ADD;42;9
18:51:55;699;ADD;47;6
18:52:12;979;ADD;23;3
18:52:23;184;CHECKOUT
18:52:24;849;CHECKOUT
18:52:40;390;ADD;28;3
18:52:55;595;ADD;58;5
18:53:00;781;DROP;24;4
18:53:10;293;DROP;41;2
18:53:12;595;CHECKOUT
18:53:12;616;DROP;27;2
18:53:25;48;ADD;28;5
18:53:26;853;ADD;54;4
18:53:26;857;ADD;34;8
18:53:31;473;DROP;55;4
18:53:31;551;ADD;27;1
18:53:35;733;CHECKOUT
18:53:45;957;CHECKOUT
18:54:03;357;ADD;29;9
18:54:08;804;ADD;15;9
18:54:09;116;ADD;9;5
18:54:09;325;ADD;55;5
18:54:10;357;ADD;8;7
18:54:11;722;ADD;24;3
18:54:14;77;ADD;41;3
18:54:16;624;CHECKOUT
18:54:18;630;DROP;11;3
18:54:18;707;ADD;40;6
18:54:18;804;DROP;15;4
18:54:19;471;ADD;27;8
18:54:20;377;ADD;42;4
18:54:23;45;ADD;2;3
18:54:31;276;DROP;51;1
18:54:35;373;ADD;49;8
18:54:37;95;CHECKOUT
18:54:45;841;CHECKOUT
18:54:55;817;ADD;23;5
18:54:56;129;ADD;4;3
18:54:59;409;ADD;47;3
18:55:09;259;ADD;41;1
18:55:11;399;DROP;54;2
18:55:16;795;ADD;2;5
18:55:19;121;DROP;53;1
18:55:22;319;ADD;33;9
18:55:33;430;ADD;2;3
18:55:33;826;CHECKOUT
18:55:35;512;CHECKOUT
